"","ID","org","collection","freq","jurisdiction","date_created","date_last_mod","type"
"1261","d5060dcb-eef3-4c36-b5b3-1199ec77a63a","qc","federated","irregular","municipal","2020-09-11T15:25:11.731564","2021-02-01T14:40:27.415040","dataset"
"1262","d5364088-54de-402c-afa6-7d17efb1e850","statcan","primary","P1Y","federal","2021-03-30T12:41:29.744788","2021-03-30T12:41:29.744796","dataset"
"1263","d5f7f93b-f757-42ef-b468-1d3791d97d94","dnd-mdn","primary","not_planned","federal","2020-06-30T11:10:28.293568","2020-06-30T11:10:28.293574","dataset"
"1264","d5fa627d-4238-4277-94cd-05acceec1944","cfia-acia","primary","not_planned","federal","2020-06-25T12:40:48.515895","2020-06-25T12:40:48.515904","dataset"
"1265","d65a50d1-4577-46be-9e8f-0d502a4e7cad","qc","federated","P1Y","provincial","2020-09-11T15:25:18.362690","2021-02-01T14:40:29.313738","dataset"
"1266","d65caaca-6206-4be5-87ed-c75d81f00017","qc","federated","P1Y","municipal","2020-09-11T15:25:24.939151","2021-02-01T14:40:30.689770","dataset"
"1267","d67ec01b-85a9-4b3a-afd1-ce9c1e0f19cf","statcan","primary","as_needed","federal","2021-03-25T13:04:47.423468","2021-03-26T12:43:00.181277","dataset"
"1268","d684fe3e-d082-4d31-93da-18cdbf9597d2","qc","federated","P1Y","provincial","2020-09-11T15:25:31.700435","2021-02-01T14:40:32.404495","dataset"
"1269","d6a9c2a5-a87a-4314-8310-0f1157f3caaf","statcan","primary","P1M","federal","2020-04-14T12:38:11.370359","2021-03-23T15:00:21.086273","dataset"
"1270","d6d17b93-e817-4be1-a88a-835353069eae","statcan","primary","as_needed","federal","2020-10-05T12:39:25.617282","2020-12-09T13:40:44.137401","dataset"
"1271","d70dd655-5359-43a1-a338-24c45c4cd259","qc","federated","irregular","municipal","2020-09-11T15:25:38.953833","2021-02-01T14:40:34.932523","dataset"
"1272","d7100328-6ecc-4bea-a66e-588b4f034c86","on","federated","not_planned","provincial","2021-01-27T16:27:42.046613","2021-01-28T17:51:59.198586","dataset"
"1273","d71c4c8a-bff5-482b-8398-2ee116011a6b","statcan","primary","P1Y","federal","2021-03-24T12:43:58.836613","2021-03-24T12:43:58.836622","dataset"
"1274","d7750fd8-368b-479e-9c5d-4b9834340960","on","federated","unknown","provincial","2021-01-27T16:27:49.292492","2021-01-28T17:52:00.911364","dataset"
"1275","d77b8dfc-6288-4837-bbb9-59a7fe3c71da","qc","federated","P1Y","provincial","2020-09-23T18:27:47.166871","2021-02-01T14:40:38.911815","dataset"
"1276","d797e2a2-41b2-4fc2-809d-ec069d7f42af","on","federated","as_needed","provincial","2021-01-27T16:27:56.163396","2021-01-28T17:52:02.994895","dataset"
"1277","d7b3123b-ccc7-4cd2-ac7b-82717cf6da18","on","federated","as_needed","provincial","2021-01-27T16:28:02.797836","2021-01-28T17:52:04.675181","dataset"
"1278","d7b617c3-1d2b-409c-8a89-58dc5d47d794","on","federated","as_needed","provincial","2021-01-27T16:28:10.138545","2021-01-28T17:52:07.337858","dataset"
"1279","d7f7dda1-f2b7-48dc-8140-e11ab23feec9","on","federated","P1Y","provincial","2021-01-27T16:28:17.255754","2021-01-28T17:52:09.181273","dataset"
"1280","d81bad0d-9725-4b26-8e0a-df7245c6e342","statcan","primary","as_needed","federal","2020-09-22T12:38:52.909436","2020-09-23T12:38:48.289335","dataset"
"1281","d82ee221-8bf5-4429-97ca-82b97858b328","on","federated","P1Y","provincial","2021-01-27T16:28:26.134347","2021-01-28T17:52:15.401533","dataset"
"1282","d85f68c5-fcb0-4b4d-aec5-3047db47dcd5","on","federated","P1M","provincial","2021-01-27T16:28:34.823948","2021-03-03T08:01:36.001958","dataset"
"1283","d866cf2f-9a68-49ba-9825-41c9872d55cb","qc","federated","P1Y","municipal","2020-09-11T15:25:47.022513","2021-02-01T14:40:40.509892","dataset"
"1284","d89271cf-c5b7-4537-9d8b-5905766d93c6","on","federated","P1Y","provincial","2021-01-27T16:28:43.997405","2021-01-28T17:52:18.659550","dataset"
"1285","d8a06c74-ecf2-4a5d-a78e-b206c5725236","on","federated","not_planned","provincial","2021-01-27T16:28:54.945399","2021-01-28T17:52:23.968021","dataset"
"1286","d8a65088-a513-4253-bec8-44177727c985","qc","federated","irregular","municipal","2020-09-11T15:25:54.221293","2021-02-01T14:40:42.132926","dataset"
"1287","d8b114b4-5e55-4b1c-82d4-f5e5710b9048","on","federated","P1D","provincial","2021-01-27T16:29:04.051476","2021-01-28T17:52:25.606071","dataset"
"1288","d8b6170f-3b24-4ead-b1a2-35d7c52bbef7","on","federated","P1Y","provincial","2021-01-27T16:29:12.591931","2021-01-28T17:52:27.041977","dataset"
"1289","d8d551e2-355a-43fa-aa93-9f66efb8626a","qc","federated","P2Y","provincial","2020-09-11T15:26:01.518288","2021-02-01T14:40:44.019824","dataset"
"1290","d96071cd-f306-4f1a-9433-668affc232d9","on","federated","as_needed","provincial","2021-01-27T16:29:21.683870","2021-01-28T17:52:28.441908","dataset"
"1291","d9834d78-6684-48e9-9509-5c3e8e67690c","statcan","primary","as_needed","federal","2020-07-23T12:39:37.587578","2020-07-24T12:39:23.576014","dataset"
"1292","d985d247-5c5e-48f4-9de9-6f0304824dc5","statcan","primary","P1Y","federal","2021-03-25T13:04:16.853002","2021-03-25T13:04:16.853009","dataset"
"1293","d9a91522-ab8a-4021-8d1c-fda19683eb72","qc","federated","P1Y","provincial","2020-09-11T15:26:08.559745","2021-02-01T14:40:45.758916","dataset"
"1294","d9cf83bd-8cfc-4c2a-9eb8-8520a393b941","on","federated","not_planned","provincial","2021-01-27T16:29:29.901063","2021-01-28T17:52:29.669615","dataset"
"1295","d9d70c23-dfba-4f9f-89ec-e19a2c5c20b1","pwgsc-tpsgc","primary","as_needed","federal","2020-12-01T20:22:04.398290","2020-12-01T20:22:04.398295","dataset"
"1296","d9f565a0-22df-4433-ae10-b27c7f20e6f3","on","federated","P1Y","provincial","2021-02-10T19:47:24.104544","2021-02-10T19:47:24.104551","dataset"
"1297","da0bd7d1-1591-4dcd-8d68-b3882cad31b2","on","federated","P1Y","provincial","2021-01-27T16:29:38.521049","2021-01-28T17:52:31.207827","dataset"
"1298","da0e81ae-5a30-4919-9b89-ddf66a5e177b","qc","federated","irregular","municipal","2020-09-11T15:26:15.246989","2021-02-01T14:40:47.168334","dataset"
"1299","da69f96f-4075-477e-9ab2-c1bec97faa75","on","federated","as_needed","provincial","2021-01-27T16:29:47.299729","2021-01-28T17:52:32.978938","dataset"
"1300","da7b7341-28ea-4b9a-8eb0-d760f6fcc892","qc","federated","not_planned","municipal","2020-11-19T15:12:38.365601","2021-02-01T14:40:48.913063","dataset"
"1301","dabfd181-96be-48ac-bea8-633f41d03540","on","federated","P1Y","provincial","2021-01-27T16:29:55.569343","2021-01-28T17:52:34.231059","dataset"
"1302","dafecd72-7b1a-43eb-be5f-48707d77349c","dfatd-maecd","primary","P1Y","federal","2020-04-22T14:30:50.036583","2020-04-22T14:30:50.036589","dataset"
"1303","db050e44-a68b-41d2-af56-73ba8da03651","qc","federated","irregular","municipal","2020-09-11T15:26:22.551677","2021-02-01T14:40:50.575422","dataset"
"1304","db19916d-02bd-4684-b951-9035fa3c9544","qc","federated","P1Y","provincial","2020-09-11T15:26:30.639557","2021-02-01T14:40:54.746106","dataset"
"1305","db85ca31-c2f9-40fb-a223-1f3e3b844875","cra-arc","primary","P1Y","federal","2020-12-07T21:51:06.897960","2020-12-07T21:51:06.897966","dataset"
"1306","db90f229-be24-468a-bbce-46f710e7af76","on","federated","P1M","provincial","2021-01-27T16:30:04.017120","2021-03-10T08:01:30.595451","dataset"
"1307","db9744e1-0d20-4f69-a85a-510bceeb1f76","on","federated","not_planned","provincial","2021-01-27T16:30:12.441997","2021-01-28T17:52:37.557003","dataset"
"1308","dc3ea40e-c6fd-4082-ae6a-78261bbb0b49","statcan","primary","P1Y","federal","2021-03-30T12:41:13.546124","2021-03-30T12:41:13.546135","dataset"
"1309","dc42a1c6-18a6-448c-b1de-8641f8c245dd","on","federated","P1Y","provincial","2021-01-27T16:30:21.295628","2021-01-28T17:52:38.986473","dataset"
"1310","dc7aca8a-9c11-419b-8094-f0d6f359fdc0","qc","federated","P3M","municipal","2020-09-11T15:26:38.712772","2021-03-24T10:02:18.886717","dataset"
"1311","dc8ab259-dc0e-4bf6-b4b7-012eecd6ee56","statcan","primary","P1M","federal","2020-12-08T13:39:14.213791","2021-03-17T12:39:38.825576","dataset"
"1312","dceb5a0c-c905-4af6-ac5e-4aebe61b69a5","statcan","primary","as_needed","federal","2021-03-05T13:41:03.574674","2021-03-08T13:46:46.820045","dataset"
"1313","dcedda6c-3c72-4ba3-9c05-36774279ff30","qc","federated","irregular","provincial","2020-09-11T15:26:45.514491","2021-02-01T14:40:58.639696","dataset"
"1314","dd09b357-79b1-444b-8503-37b7eb244a1e","cra-arc","primary","P1M","federal","2020-09-02T20:10:51.355037","2020-11-27T20:11:58.558883","dataset"
"1315","dd0d2a93-ee39-4390-ba86-fac125da5880","qc","federated","P1Y","provincial","2020-09-11T15:27:00.169755","2021-02-01T14:41:00.268194","dataset"
"1316","dd33e932-322e-4957-94b6-61b588eb814c","on","federated","not_planned","provincial","2021-01-27T16:30:30.072620","2021-01-28T17:52:40.381658","dataset"
"1317","dd3a6724-0d0d-46a5-b956-f6e2fadee031","statcan","primary","as_needed","federal","2021-01-06T13:39:45.050406","2021-01-07T13:39:33.663004","dataset"
"1318","dd46d9bc-dc33-4284-bdf4-1e19cfd3edc0","on","federated","not_planned","provincial","2021-01-27T16:30:38.459354","2021-01-28T17:52:42.028805","dataset"
"1319","dd690e17-5479-458c-9105-4b1dcc926b24","statcan","primary","P3M","federal","2020-12-08T13:39:17.471493","2021-03-10T13:39:32.480815","dataset"
"1320","dd838c59-eaa5-4bef-8f5a-85a385529de7","qc","federated","P2Y","provincial","2020-09-11T15:27:06.657969","2021-02-01T14:41:01.663952","dataset"
"1321","ddfdbcd9-de86-4b44-9b41-c293d7bfef14","qc","federated","irregular","municipal","2020-09-11T15:27:13.447332","2021-02-01T14:41:03.280952","dataset"
"1322","de141de6-2664-478d-81fb-6ba3eb5777dd","on","federated","P1Y","provincial","2021-01-27T16:30:46.878998","2021-01-28T17:52:43.490022","dataset"
"1323","de1518a8-47cb-4fef-8224-b6f525b8431e","qc","federated","irregular","municipal","2020-09-11T15:27:20.433712","2021-02-01T14:41:04.798943","dataset"
"1324","de2bf291-1ccd-4f27-9dcd-8616b95bec6f","esdc-edsc","primary","P1W","federal","2020-10-16T12:40:13.829931","2021-03-30T11:30:59.603338","dataset"
"1325","de5f7344-6a13-42e2-a424-711a61492f7b","statcan","primary","as_needed","federal","2020-10-01T12:39:29.455375","2020-10-02T12:39:02.799377","dataset"
"1326","dea96934-9d93-4507-ab92-653a692c4654","statcan","primary","P1M","federal","2021-01-25T13:39:34.975462","2021-03-16T12:40:03.807613","dataset"
"1327","deb7066b-c94b-4f65-a4e3-6b99ff47a3e0","tc","primary","P1Y","federal","2020-06-26T18:01:05.788746","2020-06-26T18:01:05.788753","dataset"
"1328","def2b68f-d5c6-4134-82f8-db6660065029","statcan","primary","P2Y","federal","2021-03-09T13:50:33.840499","2021-03-09T13:50:33.840505","dataset"
"1329","df3df303-1f52-45dd-a347-05eb8bc4706f","opc-cpvp","primary","not_planned","federal","2020-07-21T18:30:37.265467","2020-09-08T18:30:42.136519","dataset"
"1330","df5988d8-9208-4155-ab28-23789ed5b6e7","on","federated","P1Y","provincial","2021-01-27T16:30:55.818170","2021-01-28T17:52:44.840189","dataset"
"1331","df71f46a-4447-448a-a92e-65d98c624a0b","on","federated","P1Y","provincial","2021-01-27T16:31:04.827230","2021-01-28T17:52:46.214646","dataset"
"1332","df7add74-a741-4374-b3bd-22da8921c8b3","qc","federated","P1D","municipal","2020-09-11T15:27:27.788882","2021-03-24T10:02:21.439823","dataset"
"1333","df94553f-7724-4a7d-a516-49fa18ba1917","qc","federated","P1Y","provincial","2020-09-11T15:27:35.065640","2021-02-01T14:41:07.920116","dataset"
"1334","dfd29f03-d53b-4064-a65f-456cc2774c07","statcan","primary","as_needed","federal","2020-07-14T12:39:45.471806","2020-11-27T20:50:01.930652","dataset"
"1335","dfe2a015-231b-4061-895f-8d982adc3ab7","qc","federated","P2Y","municipal","2020-09-11T15:27:42.269582","2021-02-01T14:41:09.638950","dataset"
"1336","e014b5e3-f2bd-493e-98ba-7a1150619f0d","on","federated","as_needed","provincial","2021-01-27T16:31:13.628175","2021-01-28T17:52:47.689703","dataset"
"1337","e0721c5d-c7d0-4aeb-b0cf-dbe73ffb96b8","qc","federated","P1D","municipal","2020-09-11T15:27:49.544097","2021-02-01T14:41:11.651538","dataset"
"1338","e07261e6-f13d-4995-a97e-e8466fd9f197","qc","federated","irregular","municipal","2020-12-16T19:33:21.660836","2021-02-01T14:41:13.267927","dataset"
"1339","e087cc23-20ee-44fb-9891-28fc54831c45","pwgsc-tpsgc","primary","P1Y","federal","2020-04-21T18:50:44.258674","2021-02-10T13:21:54.705154","dataset"
"1340","e0b179a4-f6be-4a94-9d78-448273b6c363","qc","federated","P1Y","provincial","2020-09-11T15:27:56.989377","2021-02-01T14:41:14.967885","dataset"
"1341","e0da8068-6f08-453f-9684-7d00cd6f6f93","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:13:01.572320","2020-12-23T20:13:01.572326","dataset"
"1342","e100b1d5-b7fb-40fd-b7a0-50289d13c574","on","federated","P3M","provincial","2021-01-27T16:31:22.804538","2021-03-03T08:01:39.912162","dataset"
"1343","e1263009-b8f4-4594-b3ef-a8efef8fc2c2","cra-arc","primary","P3M","federal","2020-12-07T21:51:19.551681","2020-12-07T21:51:19.551688","dataset"
"1344","e12aeb59-f0d0-4d90-bb5f-e667a194fb56","tsb-bst","primary","P1M","federal","2020-04-27T18:00:54.449701","2021-01-29T20:31:04.391318","dataset"
"1345","e12b6c1b-8319-429e-8440-50a7edf0d840","on","federated","P1Y","provincial","2021-01-27T16:31:30.850837","2021-01-28T17:52:50.918635","dataset"
"1346","e1583a1b-a2a0-4683-8e40-2bf0304bc490","dnd-mdn","primary","P1Y","federal","2020-06-11T15:11:03.856446","2020-06-11T15:11:03.856456","dataset"
"1347","e185cdc7-9b8b-4d0d-b26a-6aacf68e0509","dfatd-maecd","primary","as_needed","federal","2020-08-11T14:00:56.091472","2020-08-11T14:00:56.091478","dataset"
"1348","e19082df-fd3e-43b0-83c7-78e5030667e2","qc","federated","P1Y","provincial","2020-09-11T15:28:05.394880","2021-02-01T14:41:19.217388","dataset"
"1349","e19b44d1-24e2-4449-acfb-ab5721ea2f27","qc","federated","P6M","provincial","2020-09-11T15:28:12.503982","2021-02-01T14:41:21.635092","dataset"
"1350","e203afe8-216f-4349-a251-d3786ae90499","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:38.992815","2020-12-23T20:12:38.992821","dataset"
"1351","e212e73b-6f86-4f30-b520-3234138be890","qc","federated","P1M","municipal","2020-09-11T15:28:19.189512","2021-02-01T14:41:23.153114","dataset"
"1352","e217fe84-3930-48bc-8dd7-692f2800a482","statcan","primary","P1Y","federal","2021-03-16T12:45:18.870806","2021-03-17T12:40:12.088470","dataset"
"1353","e246c85f-b953-44be-9170-0e9a527728fd","on","federated","P3M","provincial","2021-01-27T16:31:38.997641","2021-01-28T17:52:52.355763","dataset"
"1354","e29597f1-ef00-4fd2-9854-a0adbe6fdf93","on","federated","P3M","provincial","2021-01-27T16:31:47.269954","2021-01-28T17:52:54.142493","dataset"
"1355","e29e0ba3-7d59-4c45-9910-fa98bd39c5d7","qc","federated","P1W","municipal","2020-09-11T15:28:25.484747","2021-02-01T14:41:24.461417","dataset"
"1356","e2d943c9-878b-42e3-ab27-b22e4700307d","csec-cstc","primary","P1Y","federal","2021-01-13T18:21:10.944006","2021-01-25T21:11:12.238209","dataset"
"1357","e2e75200-d6a6-40a3-a88a-21645cc510bd","qc","federated","continual","municipal","2020-09-11T15:28:31.826613","2021-02-01T14:41:25.864423","dataset"
"1358","e302c3f1-f562-449f-975f-40eb7c9d3b01","qc","federated","P1W","municipal","2020-09-11T15:28:38.370992","2021-03-24T10:02:24.439472","dataset"
"1359","e3143e1c-4922-4b67-81a1-641f23727852","on","federated","as_needed","provincial","2021-01-27T16:31:55.481227","2021-01-28T17:52:55.662547","dataset"
"1360","e3543f24-4366-477c-8afb-0b5b6552617e","statcan","primary","as_needed","federal","2020-08-21T12:40:44.082844","2020-09-18T12:51:52.624811","dataset"
"1361","e3f9ff51-bda5-4651-a588-c8861f742392","qc","federated","as_needed","municipal","2020-09-11T15:28:44.784515","2021-02-01T14:41:28.769717","dataset"
"1362","e42d4c32-3dec-4d73-855f-0fa335006d3d","qc","federated","P2Y","provincial","2020-09-11T15:28:51.766995","2021-03-03T10:02:16.683951","dataset"
"1363","e4361b1b-f640-44e4-9b48-d9d3716fa5a5","qc","federated","as_needed","provincial","2020-09-11T15:28:58.524687","2021-02-01T14:41:31.680991","dataset"
"1364","e439ae64-b284-4e30-b1ec-9c0855954942","qc","federated","P1Y","municipal","2020-09-11T15:29:05.251606","2021-02-01T14:41:33.348925","dataset"
"1365","e442a663-e069-4209-a4ba-7bd60f6c5fb4","qc","federated","P1M","provincial","2020-09-11T15:29:11.680530","2021-03-17T10:02:16.499246","dataset"
"1366","e4471780-a128-416e-8975-9d88b35c40f9","tc","primary","not_planned","federal","2020-06-26T18:01:08.559739","2020-06-26T18:01:08.559747","dataset"
"1367","e46d2624-7a54-46f1-be5e-6381e478d365","qc","federated","P1Y","provincial","2020-09-11T15:29:18.638144","2021-02-10T10:02:31.281119","dataset"
"1368","e4764669-bbe8-43e3-8b69-b75f080a946a","on","federated","unknown","provincial","2021-01-27T16:32:04.370457","2021-01-28T17:52:57.190969","dataset"
"1369","e49f3f3d-574e-4570-bdca-1066f36fb734","qc","federated","irregular","municipal","2020-09-11T15:29:25.437326","2021-02-01T14:41:38.559310","dataset"
"1370","e4c0ed28-36e6-4d24-bcf6-92ab171aa3cb","ec","primary","as_needed","federal","2020-06-08T18:20:58.921928","2020-06-08T18:20:58.921939","dataset"
"1371","e4d0ea23-0315-44da-af02-5674b4b6d22f","statcan","primary","P1Y","federal","2021-01-25T13:43:00.909232","2021-01-26T13:41:37.414400","dataset"
"1372","e5198697-9097-4df9-8733-53ed47d41fc3","statcan","primary","P1Y","federal","2021-03-23T15:01:24.094075","2021-03-23T15:01:24.094084","dataset"
"1373","e560486a-61c2-4949-bd3c-799128518c4a","on","federated","unknown","provincial","2021-01-27T16:32:12.760965","2021-01-28T17:52:58.503415","dataset"
"1374","e5b0c822-d492-494f-b1eb-11d9a99e6bed","qc","federated","not_planned","municipal","2020-09-11T15:29:32.203479","2021-02-01T14:41:40.075702","dataset"
"1375","e5c5625c-2143-4b31-b050-33e0aa083395","tsb-bst","primary","P1M","federal","2020-04-27T18:01:01.999557","2021-01-29T20:21:01.064790","dataset"
"1376","e5e5663f-b3ec-41da-828d-8ca76940cfad","on","federated","P1Y","provincial","2021-01-27T16:32:20.711276","2021-01-28T17:52:59.858540","dataset"
"1377","e60b6d1d-b66e-46bb-a40d-a04ee6bd0249","statcan","primary","P1M","federal","2021-01-25T13:43:44.672616","2021-03-16T12:44:27.260396","dataset"
"1378","e62b9aa4-8cc5-4deb-ab53-e5da828b790b","phac-aspc","primary","P1D","federal","2020-12-02T20:52:03.131848","2020-12-02T20:52:03.131854","dataset"
"1379","e6741015-072b-496e-98b0-f8bc0f577719","statcan","primary","P1Y","federal","2021-03-26T12:41:02.644197","2021-03-26T12:41:02.644205","dataset"
"1380","e68dfacc-a5da-493c-8c54-c0a80db5de84","on","federated","not_planned","provincial","2021-01-27T16:32:30.166936","2021-01-28T17:53:01.365584","dataset"
"1381","e6d1f210-7fd0-46d5-bb39-5d5576e1fa93","statcan","primary","as_needed","federal","2021-03-05T13:41:28.592635","2021-03-08T13:47:49.730042","dataset"
"1382","e6d75e2f-1822-4008-a715-26058362166a","qc","federated","P1Y","provincial","2020-09-11T15:29:46.325487","2021-02-10T10:02:33.658908","dataset"
"1383","e718cfd5-206f-44c0-b8bb-ebe475a578f4","tc","primary","P1Y","federal","2020-06-26T18:01:02.873383","2020-06-26T18:01:02.873389","dataset"
"1384","e7af1bdf-71c6-4f36-ae96-f02e6fcdc6a7","on","federated","P1Y","provincial","2021-01-27T16:32:39.390536","2021-01-28T17:53:03.337251","dataset"
"1385","e7b6d7fc-86c1-424a-a5fd-b832ff67fde1","on","federated","P1Y","provincial","2021-01-27T16:32:49.233615","2021-01-28T17:53:05.642069","dataset"
"1386","e7cd6412-a544-48cf-8e56-7bc1502716de","qc","federated","P1M","municipal","2020-09-11T15:29:53.816975","2021-02-01T14:41:43.381131","dataset"
"1387","e7f6ba47-3849-4fd3-b08b-247300888d54","statcan","primary","P1Y","federal","2021-01-25T13:39:28.613670","2021-01-26T13:39:08.137226","dataset"
"1388","e8e0e8f5-4731-437c-bc54-d14d8785c1c0","statcan","primary","as_needed","federal","2021-03-16T12:44:45.097081","2021-03-16T12:44:45.097091","dataset"
"1389","e91d6cb5-fa48-413b-88e7-1f26582dc85c","statcan","primary","as_needed","federal","2021-03-05T13:41:22.692542","2021-03-08T13:47:35.727262","dataset"
"1390","e91f13cb-cc76-4aa6-8389-ddc7c265d834","statcan","primary","P1M","federal","2020-09-01T12:38:33.873064","2021-03-30T12:42:31.695639","dataset"
"1391","e9477389-733a-4865-b9ac-6364795cd515","on","federated","P1Y","provincial","2021-01-27T16:32:57.698965","2021-01-28T17:53:07.193872","dataset"
"1392","e95a44a5-65b4-476f-aaae-f8406fd3e7fd","csec-cstc","primary","P1Y","federal","2020-12-23T20:02:38.987371","2021-01-25T21:11:13.286464","dataset"
"1393","e9634682-b9dc-46a6-99b4-e17c86e00190","on","federated","P1Y","provincial","2021-01-27T16:33:06.611637","2021-01-28T17:53:08.624466","dataset"
"1394","e9701604-b867-4a01-9546-e2457bc90289","on","federated","P1M","provincial","2021-01-27T16:33:15.698307","2021-03-03T08:01:42.854178","dataset"
"1395","e970e5b8-646a-49a5-8545-9aaf5b77ffe3","qc","federated","P1Y","provincial","2020-09-11T15:30:07.342953","2021-02-01T14:41:44.870118","dataset"
"1396","e983a9ed-c54a-445b-95dc-db13e3afc2ea","statcan","primary","P1W","federal","2020-08-28T12:40:26.889165","2021-03-11T13:40:11.938973","dataset"
"1397","e9874b82-d615-4870-995d-32c0f267e9ef","qc","federated","irregular","municipal","2020-09-11T15:30:15.187064","2021-02-01T14:41:47.812306","dataset"
"1398","e9911b0c-0757-4d34-a933-faa4191d4fad","on","federated","P1Y","provincial","2021-01-27T16:33:26.789194","2021-01-28T17:53:13.243690","dataset"
"1399","e9d802c9-beff-403a-8a51-22c3485fd078","qc","federated","P1Y","provincial","2020-09-11T15:30:21.783698","2021-02-10T10:02:36.273730","dataset"
"1400","e9def811-63a4-4220-9a38-bc86c03b2d2b","statcan","primary","P1M","federal","2020-04-14T12:38:08.307212","2021-03-23T15:00:18.891675","dataset"
"1401","ea07f118-0e47-456b-aebb-e53e6700ea94","on","federated","P1Y","provincial","2021-01-27T16:33:35.953958","2021-01-28T17:53:14.669157","dataset"
"1402","ea0ecaff-951b-42fb-8b9f-af53970cbd25","statcan","primary","P1Y","federal","2021-01-26T13:40:44.023024","2021-02-04T13:42:48.364064","dataset"
"1403","ea68b3e0-b4fb-4574-94e5-1fc93c498e57","statcan","primary","as_needed","federal","2021-01-26T13:43:05.237310","2021-01-27T13:41:21.681499","dataset"
"1404","ea6d6a58-398a-4a3a-b4ae-968352e5ccbc","qc","federated","irregular","municipal","2020-09-11T15:30:35.700269","2021-03-03T10:02:19.716577","dataset"
"1405","ea72dd6f-54bb-42be-b00c-edd2313bcd7b","statcan","primary","as_needed","federal","2021-01-26T13:40:40.934551","2021-01-27T13:39:58.054563","dataset"
"1406","ea96aff3-0d4f-4a7d-82cb-ab06dc11f1b2","statcan","primary","as_needed","federal","2020-04-29T12:40:36.708974","2020-11-27T20:53:52.547205","dataset"
"1407","eaee474c-4b7f-4940-8d48-59123d0da436","ic","primary","P1M","federal","2021-03-02T19:50:40.102727","2021-03-02T19:50:40.102734","dataset"
"1408","eb4c585c-6ada-4de7-8ff1-e876fb1a6b0b","on","federated","P1Y","provincial","2021-01-27T16:33:44.408806","2021-01-28T17:53:15.992768","dataset"
"1409","eb73a783-84f1-438d-acf2-18117f38cc83","csis-scrs","primary","as_needed","federal","2020-09-14T16:00:45.487189","2020-09-18T14:10:56.663146","dataset"
"1410","eb7d19f7-3b63-4928-90b6-5925f151a4a9","qc","federated","irregular","provincial","2020-09-11T15:30:42.640757","2021-03-24T10:02:28.220585","dataset"
"1411","eb8b741d-412f-4bc5-bfbe-0031139852ad","statcan","primary","P1M","federal","2020-09-10T12:39:43.567260","2021-02-26T13:40:43.060840","dataset"
"1412","ebc6d8ed-1d4b-4f7e-9ea7-58b90d987556","qc","federated","irregular","municipal","2020-09-11T15:30:49.858171","2021-02-01T14:41:54.796049","dataset"
"1413","ebd35eda-e224-4bbb-ae9e-1e70d05c6e7d","statcan","primary","P1M","federal","2021-03-09T13:40:36.481187","2021-03-09T13:40:36.481193","dataset"
"1414","ebe978d3-9ffb-40be-b82e-feb7f339c6f0","on","federated","P1Y","provincial","2021-01-27T16:33:53.183184","2021-01-28T17:53:17.369044","dataset"
"1415","ebf469a4-b6d7-49fd-8994-2ef3af9ec5e9","cfia-acia","primary","not_planned","federal","2020-12-01T21:11:58.144276","2020-12-01T21:11:58.144283","dataset"
"1416","ec6c0044-fd32-4941-a462-b4f73e0fdb2e","cra-arc","primary","P3M","federal","2020-12-07T21:51:26.223992","2020-12-07T21:51:26.223999","dataset"
"1417","ec7ceb24-a88b-48da-96d8-f527aef2c6ed","dnd-mdn","primary","P1Y","federal","2020-04-02T11:40:40.659251","2020-04-02T11:40:40.659260","dataset"
"1418","ec8057a6-defc-4bec-9ed6-4563e9233034","on","federated","P1Y","provincial","2021-01-27T16:34:01.760293","2021-01-28T17:53:18.756999","dataset"
"1419","ec8bb799-5c6b-492c-a5e5-1c7e7acf4a8d","statcan","primary","P1M","federal","2021-01-25T13:39:40.916011","2021-03-16T12:40:06.017946","dataset"
"1420","ec91a604-d006-486d-a83a-f1030bde6b26","statcan","primary","P1M","federal","2020-11-30T13:39:01.274981","2021-03-01T13:39:02.234821","dataset"
"1421","ec9a5bab-29ef-41bd-83e5-b17ccab487d8","qc","federated","not_planned","provincial","2020-12-16T19:35:48.014225","2021-02-01T14:41:57.071481","dataset"
"1422","ec9ddfa5-22e7-4588-98fc-4d6cb335188f","on","federated","P1Y","provincial","2021-01-27T16:34:10.535384","2021-01-28T17:53:20.396899","dataset"
"1423","eca50454-f634-4104-9e38-b845db0ae3b7","qc","federated","P1W","provincial","2020-09-11T15:30:57.604174","2021-03-24T10:02:30.515508","dataset"
"1424","ecb75ea0-8b72-4f46-a14a-9bd54841d6ab","on","federated","as_needed","provincial","2021-01-27T16:34:18.586919","2021-03-24T08:01:27.580848","dataset"
"1425","eccf8cf9-a7da-44ed-98be-d5e68abcb19f","statcan","primary","as_needed","federal","2020-12-22T13:39:50.935298","2020-12-23T13:39:41.273193","dataset"
"1426","ecd2af68-731c-4896-be5f-55e58adaad0e","qc","federated","P3M","municipal","2020-09-11T15:31:04.678695","2021-02-01T14:42:00.740470","dataset"
"1427","ed951823-4179-415b-bb25-b009320450e6","qc","federated","P1M","provincial","2020-09-11T15:31:11.189191","2021-03-03T10:02:23.872836","dataset"
"1428","edae56ac-129d-438b-9c34-0f16e69c9e01","qc","federated","P1Y","provincial","2020-09-11T15:31:17.726616","2021-02-01T14:42:03.895177","dataset"
