,ID,org,title,collection,date_created,date_last_mod
427,def8b738-848b-49a6-9a6f-5081b48a6926,statcan,"Number and rate of homicide victims, by Census Metropolitan Areas",primary,2018-06-27T15:29:30.850862,2020-10-30T12:41:19.664586
428,88add364-27c3-4870-b006-b1cb0e5bf323,statcan,"Youth courts, guilty cases by length of probation",primary,2018-06-27T15:29:24.794520,2020-10-19T12:39:08.618921
429,168b71ca-5d99-46db-af6f-03ef847c9aee,statcan,"Youth courts, guilty cases by most serious sentence",primary,2018-06-27T15:29:14.571013,2020-10-19T12:38:58.310451
430,b39bd09c-2b43-4d30-9c84-9751efaf0650,statcan,"Youth courts, guilty cases by length of custody",primary,2018-06-27T15:28:23.674820,2020-10-19T12:38:56.198891
431,c4b927a0-6daf-4d87-88f8-a36a5152809c,statcan,"Business Dynamics measures, by firm size, per province or territory",primary,2018-06-27T15:28:10.214744,2020-11-27T20:41:34.330722
432,eae1fe87-8885-45fc-806f-aba05053c062,statcan,"Accounting services, sales by type of goods and services",primary,2018-06-27T15:28:07.630441,2020-12-01T13:40:15.247256
433,20edcc83-6a1d-4ed0-9cf0-64816664d785,statcan,"Value of inventory change, annual",primary,2018-06-27T15:27:33.805213,2020-11-27T20:33:40.183821
434,d2ce89e3-f6cb-47f4-b86b-529645c69826,statcan,"Donor rate and average annual donations, by sex, inactive",primary,2018-06-27T15:19:16.870411,2021-01-26T13:40:20.282414
435,9c82279a-e0c0-4a4b-bf08-a71dfcb6b547,statcan,"Donor rate and average annual donations, by labour force status, inactive",primary,2018-06-27T15:18:06.827722,2021-01-26T13:38:54.281575
436,d7c2c124-0e35-41cd-acb9-ab55c0ad93be,statcan,Knowledge of radon and testing,primary,2018-06-27T15:18:02.467005,2021-02-04T13:46:44.982904
437,57874b38-27de-4df6-9d8a-56d95a8cd01d,statcan,"Incident-based crime statistics, by detailed violations, police services in the Atlantic provinces",primary,2018-06-27T15:14:22.583664,2020-10-30T12:40:54.269039
438,c0d6fb0d-485f-4d2a-800b-133eac163e24,statcan,"Incident-based crime statistics, by detailed violations, police services in Quebec",primary,2018-06-27T15:14:11.356881,2020-10-30T12:40:51.878599
439,ca11678f-2a52-4d3e-877d-904349db6dfc,statcan,"Incident-based crime statistics, by detailed violations, Canada, provinces, territories and Census Metropolitan Areas",primary,2018-06-27T15:13:03.340455,2020-10-30T12:40:47.208788
440,ea024717-a027-4286-a5b5-f32d7878b265,statcan,"Foreign-controlled enterprises in Canada, counts by operating revenue size groups",primary,2018-06-27T15:10:40.123608,2020-12-09T13:39:51.354202
441,778622fe-37f0-4f46-90b3-6434b2b0069e,statcan,"Public and private elementary and secondary education expenditures, by direct source of funds",primary,2018-06-27T15:05:46.668804,2020-11-04T13:39:12.212474
442,54c4e690-2721-4bec-9b65-676f1564a94e,statcan,Public and private elementary and secondary education expenditures,primary,2018-06-27T15:05:03.365917,2020-11-04T13:39:14.289521
443,c94cf1f3-7e4b-4fb5-87ed-e7eee9fe956c,statcan,"Postsecondary enrolments, by International Standard Classification of Education, program type and credential type",primary,2018-06-27T15:04:53.336768,2020-11-27T20:32:33.800282
444,bc5725c5-a887-4b6f-ad3a-6294679dd2cc,statcan,"Canadian government finance statistics (CGFS), statement of operations and balance sheet for consolidated governments",primary,2018-06-27T15:03:30.111688,2020-11-27T20:40:46.609528
445,7d17547b-d4ad-4408-b2fb-0597885ae418,statcan,"Oil and gas extraction revenues, expenses and balance sheet",primary,2018-06-27T15:02:30.110154,2021-02-04T13:44:10.944060
446,c3c1ac00-f40f-4e29-8604-65925b77690c,statcan,Oil and gas extraction capital expenditures and expenses,primary,2018-06-27T15:02:20.531502,2021-02-04T13:44:09.074203
447,75df70cd-e204-4290-b5d8-4f965e9af5bf,statcan,"Gross domestic product (GDP) at basic prices, by industry, provinces and territories, percentage share",primary,2018-06-27T15:01:33.375086,2020-11-27T20:25:03.231063
448,ed194a60-afe7-44dc-b50e-21ba25522db6,statcan,"Aircraft movements, by class of operation and type of operation, airports without air traffic control towers, annual",primary,2018-06-27T15:01:07.001789,2020-12-07T13:40:29.865722
449,714f154e-c2b2-4c3a-8431-104806fec17f,statcan,"Gross domestic product (GDP) at basic prices, by industry, provinces and territories",primary,2018-06-27T15:00:52.170022,2020-11-27T20:25:06.804028
450,10da6083-24c6-4dbb-ad18-abc27823271a,statcan,"Gross domestic product (GDP) at basic prices, by industry",primary,2018-06-27T15:00:47.686611,2020-11-27T20:25:05.148634
451,3e659f7c-5605-405a-a80f-70b0f4b21c08,statcan,"Pension satellite account, financial flows, by type of plan",primary,2018-06-27T15:00:24.192808,2020-12-14T13:39:52.473850
452,1cd16f22-e833-45d4-aba6-a88923642c7e,statcan,"Pension satellite account, pension assets at market value, by type of plan",primary,2018-06-27T15:00:14.359810,2020-12-14T13:39:50.576873
453,5eee361b-0f31-43a0-9e69-a33206132182,statcan,Value per head of livestock at July 1,primary,2018-06-27T14:58:37.533293,2020-11-27T20:32:22.982044
454,7b61f5ae-a603-4646-90fe-76512eec5fe3,statcan,"Deaths, by cause, Chapter VIII: Diseases of the ear and mastoid process (H60 to H95)",primary,2018-06-27T14:54:11.177085,2020-11-27T20:40:19.836739
455,4edd7470-7ac0-4cbd-90e5-806db0f01d28,statcan,Canadian government finance statistics for Canada and Quebec pension plans,primary,2018-06-27T14:54:01.800323,2020-11-27T20:31:54.632824
456,be8c1009-ab40-4331-80dd-cbef1515484e,statcan,Canadian government finance statistics for municipalities and other local public administrations,primary,2018-06-27T14:53:59.712649,2020-11-27T20:31:58.175463
457,0e00fc66-c222-4a64-9b6a-7b68871498d9,statcan,"Postsecondary graduates, by International Standard Classification of Education, program type and credential type",primary,2018-06-27T14:53:28.940744,2020-11-27T20:47:26.949863
458,de20e5dd-e047-4369-b70e-d451462709f4,statcan,"Deaths, by cause, Chapter X: Diseases of the respiratory system (J00 to J99)",primary,2018-06-27T14:53:26.726606,2020-11-27T20:40:22.984694
459,6f1f3363-d2d1-43a8-a1bb-d132ab7bf4bc,statcan,"Canadian government finance statistics for government business enterprises, by industry",primary,2018-06-27T14:53:20.020680,2020-11-27T20:31:56.666520
460,de1e6401-44a5-43ce-9f7b-57c4aefd78ea,statcan,"Canadian classification of functions of government, by general government component",primary,2018-06-27T14:53:11.550691,2020-11-30T13:39:44.581011
461,f7286d47-489f-4500-80b8-edcc1a84154c,statcan,"Accounting services, summary statistics",primary,2018-06-27T14:38:40.118518,2020-12-01T13:40:09.257259
462,3d3ef740-4f02-4e58-9592-357c290666c2,statcan,"Crime severity index and weighted clearance rates, Canada, provinces, territories and Census Metropolitan Areas",primary,2018-06-27T14:37:24.997286,2020-10-30T12:39:52.844160
463,310c5144-20db-40d6-b12d-44fcc7bc8513,statcan,"Adult criminal courts, number of cases and charges by type of decision",primary,2018-06-27T14:37:17.626203,2020-10-19T12:39:31.436806
464,ed89aa6f-db2f-48e2-95d4-34bcc57d8bb1,statcan,Canadian government finance statistics for health and social service institutions,primary,2018-06-27T14:34:17.831182,2020-11-27T20:46:49.960018
465,cf8ecfec-d3be-4af9-95dc-72cecd848910,statcan,Canadian government finance statistics for colleges and universities,primary,2018-06-27T14:34:06.681173,2020-11-27T20:46:48.264980
466,59c12a18-f613-4211-82d2-6de9204b41dc,statcan,Canadian government finance statistics for the provincial and territorial governments,primary,2018-06-27T14:34:04.518054,2020-11-27T20:46:44.940505
467,557b0760-426b-4d08-b892-d466aa74df0d,statcan,Canadian government finance statistics for the federal government,primary,2018-06-27T14:33:19.868338,2020-11-27T20:46:46.652731
468,2073a5b5-b1b7-4136-b764-88518f5584a7,statcan,"Number of students in official languages programs, public elementary and secondary schools, by program type, grade and sex",primary,2018-06-27T14:33:07.532837,2020-10-19T12:39:17.478299
469,a3861ab7-543b-423e-8079-e41ce2b00ff1,statcan,"Value added in exports, by industry, provincial and territorial",primary,2018-06-27T14:33:03.987916,2020-12-08T13:39:36.811446
470,b83d6e70-2077-4575-82ca-dca30c662efe,statcan,"Interprovincial and international trade flows, basic prices, detail level",primary,2018-06-27T14:32:59.964433,2020-11-27T20:39:34.763752
471,a67420cd-e670-48f6-8184-32e40c857e3d,statcan,"Number of students in regular programs for youth, public elementary and secondary schools, by grade and sex",primary,2018-06-27T14:32:47.857686,2020-10-19T12:39:25.696412
472,68d4e48c-0f6c-4537-b57b-11b6b2376b77,statcan,"Number of graduates from regular programs for youth, public secondary schools, by age and sex",primary,2018-06-27T14:32:30.012520,2020-10-19T12:39:19.479211
473,2d9fa481-2900-45f4-8c4c-3ab4744a7162,statcan,"Industrial product price index, by industry, monthly, inactive",primary,2018-06-27T14:30:04.349602,2020-11-30T13:39:37.099396
474,27c7a357-0057-41de-9ec5-dc179a30cd0d,statcan,"Raw materials price index, monthly, inactive",primary,2018-06-27T14:29:23.001883,2020-11-30T13:39:39.490898
475,39a39c7c-24f1-4789-8f20-a04bcbf635b0,statcan,"Industrial product price index, by product, monthly, inactive",primary,2018-06-27T14:29:15.974335,2020-11-30T13:39:34.383184
476,405a7cf0-67be-4ba7-aa8b-689de90baa04,statcan,"Industrial product price index, for selected products, by region, monthly",primary,2018-06-27T14:29:11.733000,2020-11-02T13:39:08.705787
477,30b0376b-37dd-425d-be7d-dad27b8732d8,statcan,"Specialized design services, distribution of sales by type of service provided",primary,2018-06-27T14:27:04.917595,2020-12-08T13:39:53.579676
478,ac7003b9-a5e2-4f05-954c-d844acdf81d7,statcan,"Donor rate and average annual donations, by age group, inactive",primary,2018-06-27T14:26:59.560100,2021-01-26T13:38:52.190955
479,0df85800-4b4d-4597-9b4a-a216629f216f,statcan,"Adult criminal courts, guilty cases by mean and median amount of fine",primary,2018-06-27T14:24:24.821665,2020-10-19T12:41:10.053281
480,59d751f0-ad8d-4e21-8e95-f9d64586d435,statcan,"Adult criminal courts, guilty cases by mean and median length of custody",primary,2018-06-27T14:24:15.791289,2020-10-19T12:41:02.559933
481,fd70dd0f-6e3b-4cb2-bad4-a5fe2653a11a,statcan,"Adult criminal courts, guilty cases by amount of fine",primary,2018-06-27T14:24:14.735999,2020-10-19T12:41:08.218889
482,75b7120c-4f61-4d3a-ba7f-5fea5aa49f8b,statcan,"Adult criminal courts, guilty cases by length of custody",primary,2018-06-27T14:24:04.794050,2020-10-19T12:41:00.775378
483,27f4f7b9-029a-4004-b23f-0ed2d5c4d4e2,statcan,"Adult criminal courts, guilty cases by mean and median length of probation",primary,2018-06-27T14:23:44.129502,2020-10-19T12:41:13.752213
484,c3f0d8ca-a0b7-4924-a757-63841ec1b46b,statcan,"Adult criminal courts, guilty cases by length of probation",primary,2018-06-27T14:23:39.470824,2020-10-19T12:41:11.891619
485,6053e524-ed63-4265-bd84-b08e3a8203e3,statcan,Canadian Classification of Functions of Government (CCOFOG) by consolidated government component,primary,2018-06-27T14:22:28.063365,2020-11-30T13:39:32.480839
486,0a4eb2ca-8ae8-4023-8d7b-98bb51f89907,statcan,"Net new issues of bonds and equities by corporations and federal government enterprises: Industrial classification, Bank of Canada, inactive",primary,2018-06-27T14:21:47.678118,2020-12-01T13:40:06.592243
487,7b8e190d-8083-4ad3-acae-342b089e7f80,statcan,"Number of students in regular programs for youth, public elementary and secondary schools, by age and sex",primary,2018-06-27T14:21:28.877079,2020-10-19T12:40:55.103778
488,f4ee8c35-ac77-4b12-ace8-b6d8e0908eb1,statcan,"Postsecondary enrolments, by registration status, institution type, status of student in Canada and gender",primary,2018-06-27T14:21:23.660266,2020-11-27T20:46:16.241780
489,72c5929c-8294-47a8-ac9f-d4faf51a2486,statcan,"Business enterprise in-house research and development personnel, by country of control and employment size",primary,2018-06-27T14:21:22.470323,2020-12-10T13:38:33.528297
490,bd9ea082-a26b-4c54-a9ea-5adc3759e37a,statcan,"Business enterprise in-house research and development expenditures, by country of control and research and development expenditure group",primary,2018-06-27T14:21:22.198095,2020-12-10T13:38:38.685763
491,54cda9ba-dca2-4f03-b230-a25cb844140d,statcan,"Business enterprise in-house research and development personnel, by country of control and revenue group",primary,2018-06-27T14:21:12.286997,2020-12-10T13:38:31.607005
492,7463e7a5-ebbb-4cfc-a83e-9aa2da157c23,statcan,"International trade of culture and sport products, by domain and sub-domain, and trading partner",primary,2018-06-27T14:21:08.043628,2020-10-23T12:38:28.924000
493,e31626b9-bb0b-4cad-8e0e-583e41e18a3e,statcan,"International and inter-provincial trade of culture and sport products, by domain and sub-domain, provinces and territories",primary,2018-06-27T14:21:02.768827,2020-10-23T12:38:26.422738
494,dfe1f113-2c32-4a63-a429-a4ea1ceced86,statcan,"Business enterprise in-house research and development expenditures, by industry group based on the North American Industry Classification System (NAICS), country of control and expenditure types",primary,2018-06-27T14:20:55.140655,2020-12-10T13:38:42.138385
495,25009b0b-65f5-42cd-9213-51283b9c95b6,statcan,"Business enterprise in-house research and development personnel occupational categories, by industry group based on the North American Industry Classification System (NAICS) and country of control",primary,2018-06-27T14:20:45.233620,2020-12-10T13:38:40.473426
496,4869466d-c01c-49ba-a952-3d3bf7ff1a84,statcan,"Business enterprise in-house research and development expenditures, by country of control and employment size",primary,2018-06-27T14:20:42.874986,2020-12-10T13:38:36.892195
497,a42fe291-752c-4cc9-a164-9bcc2c3e9e34,statcan,"Business enterprise in-house research and development expenditures, by country of control and revenue group",primary,2018-06-27T14:20:37.874115,2020-12-10T13:38:35.196446
498,41a7aa5d-7a1a-48a0-896a-6f56c2d4e507,statcan,"Youth courts, guilty cases by mean and median length of probation",primary,2018-06-27T14:17:18.101888,2020-10-19T12:39:06.708738
499,51165fc5-587e-44d0-8f3d-6bd32a5760c7,statcan,"Youth courts, guilty cases by amount of fine",primary,2018-06-27T14:15:21.180654,2020-10-19T12:39:04.661237
500,cc01e874-741e-4f3d-a47f-dec14d0f26fe,statcan,"Accounting Services Price Index, annual",primary,2018-06-27T14:15:19.476400,2020-12-17T13:39:56.144737
501,c7ba071b-6055-443d-b4b4-9787a0677250,statcan,"Youth courts, cases by median elapsed time in days",primary,2018-06-27T14:14:52.343357,2020-10-19T12:39:02.403544
502,cb198d52-c3ec-4025-a3d8-fde196b335b6,statcan,"Industrial product price index, by major product group, monthly, inactive",primary,2018-06-27T14:14:48.490311,2020-11-30T13:40:44.248020
503,b0460987-3ff2-42b6-9446-bf67c4590889,statcan,"Youth courts, guilty cases by type of sentence",primary,2018-06-27T14:12:52.850750,2020-10-19T12:39:00.344580
504,c67e08fe-9eb1-4ef2-995d-14992b309fd0,statcan,"Commercial and industrial machinery and equipment rental and leasing, industry expenditures",primary,2018-06-27T14:03:02.849836,2020-12-02T13:39:59.848790
505,d5a51e96-3657-4bbc-9dfd-c02e5bd8de75,statcan,"Commercial and industrial machinery and equipment rental and leasing, sales by type of client",primary,2018-06-27T14:02:49.061843,2020-12-02T13:39:57.883725
506,d6c2497b-1be7-4d61-84eb-c326f57060b4,statcan,"Automotive equipment rental and leasing, industry expenditures",primary,2018-06-27T14:02:45.633398,2020-11-27T20:30:09.832939
507,1f47b2f5-4c15-4e74-ac1c-072f61287420,statcan,"Automotive equipment rental and leasing, sales by type of client",primary,2018-06-27T14:02:32.075168,2020-11-27T20:30:08.180574
508,e0825f07-40c6-4a30-9a3d-6c670ff662f0,statcan,"Consumer goods rental, sales by type of client",primary,2018-06-27T14:02:13.066959,2020-11-02T13:38:49.843427
509,ba5ae477-a5d8-4a4e-a1b0-635f523609b6,statcan,"Automotive equipment rental and leasing, summary statistics",primary,2018-06-27T14:02:04.183192,2020-11-27T20:30:11.416095
510,8eebc168-4a41-4531-bf7e-f8969a7d22b8,statcan,"Consumer goods rental, summary statistics",primary,2018-06-27T14:01:48.552585,2020-11-27T20:30:06.327883
511,d5557d36-c11c-4a5b-bdc3-2a448c714cc0,statcan,"Consumer goods rental, industry expenditures",primary,2018-06-27T14:01:39.667692,2020-11-02T13:38:52.014309
512,9adaec4b-38b2-457b-9bbc-d98d2bebf9c2,statcan,"Police-reported cybercrime, by cyber-related violation, Canada (selected police services)",primary,2018-06-27T14:00:04.495975,2020-11-27T20:30:04.705077
513,8c938762-e3e1-4b84-81b2-00145579560a,statcan,"Police-reported cybercrime, number of incidents and rate per 100,000 population, Canada, provinces, territories and Census Metropolitan Areas",primary,2018-06-27T13:59:49.281493,2020-11-27T20:30:03.117915
