"","ID","org","collection","freq","jurisdiction","date_created","date_last_mod"
"178","2c7297f8-4308-474f-8335-1a1f68f78f3d","statcan","primary","P1Y","federal","2021-04-13T12:52:12.961071","2021-04-13T12:52:12.961079"
"179","2c8f3f15-c4ae-451a-aa2b-07d111fe0e22","statcan","primary","as_needed","federal","2021-04-13T12:40:20.276131","2021-04-13T12:40:20.276139"
"180","2cc26ab2-c83e-42e9-bc7e-8d260a0e65d0","statcan","primary","P1Y","federal","2021-04-13T12:52:39.531284","2021-04-13T12:52:39.531293"
"181","2d1d7347-2b60-47a6-a23a-4e4c47b7729d","statcan","primary","P1Y","federal","2021-04-13T12:47:19.478306","2021-04-13T12:47:19.478313"
"182","2d25dbf3-c0b0-45b0-bddb-571cdad5b474","statcan","primary","P1Y","federal","2021-03-29T12:42:20.559035","2021-03-29T12:42:20.559043"
"183","2d2c67f6-7e19-42d8-b9df-1997b5fc047e","statcan","primary","P1Y","federal","2020-06-16T12:41:28.819803","2021-03-04T13:39:09.894458"
"184","2d2e3b75-f0da-4745-983f-ea86ad7a27fa","statcan","primary","as_needed","federal","2021-01-26T13:44:13.660677","2021-01-27T13:41:33.925312"
"185","2df84dff-6991-487c-8ac7-f886e403026b","statcan","primary","as_needed","federal","2021-04-13T12:56:58.060970","2021-04-13T12:56:58.060978"
"186","2e05da06-5b0a-406b-af56-5f344f6d94e5","statcan","primary","as_needed","federal","2021-04-13T12:40:40.668452","2021-04-13T12:40:40.668459"
"187","2e1a7bce-4010-4a17-9e6c-50ca3abd95fe","statcan","primary","P1M","federal","2021-04-13T12:47:26.857620","2021-04-13T12:47:26.857629"
"188","2e31ac30-aedd-460d-9937-b4227dcfa11c","statcan","primary","P1M","federal","2021-04-13T12:53:53.720830","2021-04-13T12:53:53.720838"
"189","2e792c7f-0415-4ef8-94eb-0434b4bcd0ef","statcan","primary","P1Y","federal","2021-04-30T12:40:28.253502","2021-05-03T12:40:53.170139"
"190","2eac6167-e40c-47b1-ab7e-36bbc4c0cdbf","statcan","primary","P1W","federal","2020-06-19T12:39:46.432442","2021-04-19T12:38:53.327227"
"191","2ee44850-5c55-48b1-82bf-eca8b1392e6c","statcan","primary","P1Y","federal","2021-04-13T12:48:14.808450","2021-04-13T12:48:14.808457"
"192","2eed617d-e67d-4726-8957-bc55c4bf7112","statcan","primary","P3M","federal","2021-03-29T12:43:12.557092","2021-03-30T12:44:40.345648"
"193","2f23c265-3055-4ddd-aeba-05487b667c85","statcan","primary","P1Y","federal","2021-04-13T12:46:53.152050","2021-04-13T12:46:53.152057"
"194","2f49ebad-f1f9-4135-bd80-0b8ccedea960","ic","primary","P1Y","federal","2021-02-05T17:20:38.461286","2021-03-12T17:41:40.162314"
"195","2f4bb174-b2e7-4fb2-a7a1-a313507acbc6","jus","primary","P2W","federal","2020-08-18T18:30:45.895323","2020-08-18T18:30:45.895329"
"196","2f680451-58c4-45d3-bd88-4ce12bf148da","statcan","primary","as_needed","federal","2021-04-13T12:42:56.707138","2021-04-13T12:42:56.707149"
"197","2f91b2a5-1e21-40cd-9d1e-45eb46e87545","statcan","primary","as_needed","federal","2021-03-05T13:41:34.444969","2021-04-09T12:40:51.731406"
"198","2fae744b-cb46-4bd4-8ea3-d4e061f2d17a","cfia-acia","primary","not_planned","federal","2020-06-25T12:40:51.255964","2020-06-25T12:40:51.255971"
"199","2fc6a988-840c-4847-aa79-53dbf8ad4b14","statcan","primary","as_needed","federal","2021-04-13T12:46:33.852850","2021-04-13T12:46:33.852858"
"200","2fcab7f3-05c5-4505-9d69-465ac94d91ea","statcan","primary","P1Y","federal","2021-01-26T13:40:58.291329","2021-02-04T13:42:57.215158"
"201","2ff23c69-3804-4410-b8a1-69fe68fef863","statcan","primary","P1Y","federal","2021-04-13T12:39:04.083585","2021-04-13T12:39:04.083592"
"202","3008861d-6251-442b-a491-841a06ca741e","cfia-acia","primary","not_planned","federal","2021-03-26T12:21:05.166728","2021-03-26T12:21:05.166734"
"203","305ddb39-de07-47a5-9206-3702c8e8a9dd","statcan","primary","P1Y","federal","2021-04-13T12:54:57.214745","2021-04-13T12:54:57.214752"
"204","31333945-1f19-44ec-8721-a08c1b07bb70","statcan","primary","P1Y","federal","2021-04-13T12:38:58.232233","2021-04-13T12:38:58.232240"
"205","31599960-2c1e-4d90-a9d9-979ad0e1abb4","hc-sc","primary","as_needed","federal","2020-09-21T14:10:35.643097","2021-01-05T15:50:51.968390"
"206","316f1af5-f931-4006-a17e-efee8211cdcc","nrcan-rncan","primary","not_planned","federal","2020-07-06T17:50:46.079364","2020-07-06T17:50:46.079370"
"207","31ca5320-d18e-4a52-91cd-797c2f282430","statcan","primary","as_needed","federal","2020-07-23T12:39:41.369684","2020-07-24T12:39:25.212084"
"208","32d2fc31-1abb-4b02-80a4-9c0e64acb919","statcan","primary","P1M","federal","2020-10-08T12:39:00.211558","2021-04-13T12:40:11.190025"
"209","32d417af-cef7-494f-8259-966dc28413f0","statcan","primary","as_needed","federal","2021-01-26T13:44:19.518875","2021-01-27T13:41:37.318941"
"210","32ff6350-9dc1-4611-9896-2deaa0251ebd","ec","primary","as_needed","federal","2020-12-23T19:22:28.733414","2020-12-23T19:22:28.733420"
"211","335a9ddf-0ae2-4075-aba9-0b4b6ed29e19","statcan","primary","as_needed","federal","2021-04-13T12:51:58.861660","2021-04-13T12:51:58.861667"
"212","33b89c62-3221-4709-b873-8234f66ac296","statcan","primary","P1M","federal","2020-07-14T12:38:05.296932","2021-04-14T12:38:20.582481"
"213","344e445b-1632-427d-a7a8-e8527b6f532b","statcan","primary","P1Y","federal","2021-03-29T12:43:33.025121","2021-03-29T12:43:33.025131"
"214","3459cec6-8561-4e98-9670-17b7c1b63d7f","statcan","primary","as_needed","federal","2021-04-13T12:40:31.373514","2021-04-13T12:40:31.373523"
"215","34ad201d-91c7-4b97-90d7-1c6d3bcb426f","statcan","primary","P1Y","federal","2021-04-13T12:57:33.618724","2021-04-13T12:57:33.618731"
"216","34c880a0-0360-45a3-9867-6dafa5da6b37","statcan","primary","P1Y","federal","2021-04-09T12:43:58.246753","2021-04-09T12:43:58.246762"
"217","356e659d-34e9-4f1b-a2cc-b6c814faf7db","statcan","primary","as_needed","federal","2021-04-13T12:56:55.853093","2021-04-13T12:56:55.853100"
"218","356f114a-d25c-43e0-b399-567a8929fea3","statcan","primary","P1Y","federal","2021-03-29T12:42:14.287394","2021-03-29T12:42:14.287401"
"219","357862ef-68af-478b-ad47-8cc5de14b0ab","statcan","primary","as_needed","federal","2021-04-13T12:56:41.808730","2021-04-13T12:56:41.808738"
"220","35bdf399-1315-4f90-a98f-23414e75fd20","pwgsc-tpsgc","primary","P1Y","federal","2020-10-28T12:50:39.402070","2020-10-28T12:50:39.402076"
"221","35dcb043-3352-4f19-909c-540f2721127f","statcan","primary","P1Y","federal","2021-04-13T12:48:40.188441","2021-04-13T12:48:40.188448"
"222","35e855bd-c38f-44f6-9aa0-03892cba2f08","statcan","primary","P1Y","federal","2021-04-13T12:59:43.111540","2021-04-13T12:59:43.111547"
"223","35f51272-335c-493e-a28c-3e8dd2567808","statcan","primary","as_needed","federal","2021-04-13T12:39:34.412158","2021-04-13T12:39:34.412165"
"224","36081f1b-57f1-4de7-b13d-309503d3bfa5","statcan","primary","as_needed","federal","2021-02-04T13:47:25.155625","2021-02-05T13:42:54.988688"
"225","3615c5cf-7375-4b92-8528-777bb5af55a0","cra-arc","primary","P1M","federal","2021-03-24T15:10:14.179942","2021-03-24T15:10:14.179948"
"226","3636f5d0-4dd8-4dd5-9855-178195cb8196","statcan","primary","P1Y","federal","2021-04-13T12:59:48.145647","2021-04-13T12:59:48.145654"
"227","3648cb67-ef41-420f-99d6-9580a434cc90","statcan","primary","P3M","federal","2021-01-19T17:06:54.262678","2021-03-17T12:38:50.438846"
"228","366bc833-b68f-40dc-81de-a93637607192","statcan","primary","as_needed","federal","2021-03-23T15:01:44.320439","2021-03-23T15:01:44.320448"
"229","36dd3828-33ca-44ba-884d-c1a605320385","statcan","primary","P1M","federal","2021-04-13T12:59:32.685511","2021-04-13T12:59:32.685520"
"230","36dd59c5-de89-4d93-a998-b981e9118e0d","statcan","primary","P1Y","federal","2021-04-13T12:57:53.266909","2021-04-13T12:57:53.266917"
"231","370cc8da-a8ce-483b-b725-0fb87795f0c5","statcan","primary","P1M","federal","2020-12-18T13:38:41.021931","2021-04-20T12:38:26.147284"
"232","37100b26-044b-45f4-b39d-5422015826af","statcan","primary","as_needed","federal","2021-03-23T15:01:30.181058","2021-03-23T15:01:30.181067"
"233","37d8a0b3-37e9-46e1-8e0d-2a8956ddb4b0","cra-arc","primary","P1Y","federal","2020-12-07T21:51:16.244751","2020-12-07T21:51:16.244757"
"234","37e77255-75e7-4db2-a95c-6be5f7f4f91a","statcan","primary","P1Y","federal","2021-04-13T12:50:35.686378","2021-04-13T12:50:35.686386"
"235","395accee-37c3-47e4-b597-90f1425a11c6","statcan","primary","P1Y","federal","2021-02-01T13:39:18.785356","2021-02-02T13:38:46.789673"
"236","39946bd8-180a-4daf-a68b-70a021deb401","statcan","primary","P1Y","federal","2021-03-29T12:42:29.442520","2021-03-29T12:42:29.442531"
"237","399fa7e0-8900-42db-8f34-7849fc2f647f","statcan","primary","P1Y","federal","2021-04-13T12:44:25.982276","2021-04-13T12:44:25.982283"
"238","39c7a281-465a-4d76-95c2-9085bf8f29c1","statcan","primary","P1Y","federal","2020-04-01T12:38:25.131340","2021-03-01T13:40:06.755796"
"239","39f95eb6-ac4a-4fc9-a0fd-27fdbcd26ce0","statcan","primary","P1Y","federal","2021-04-13T12:47:24.287696","2021-04-13T12:47:24.287703"
"240","3a169b87-1d57-4ce1-8b2c-e2bd8cafa403","statcan","primary","as_needed","federal","2021-03-09T13:40:33.311594","2021-03-09T13:40:33.311600"
"241","3a4892a6-e7ec-47c0-9abd-c070118e9c4e","statcan","primary","P1Y","federal","2021-04-13T12:44:18.584343","2021-04-13T12:44:18.584350"
"242","3adc01d9-a0d3-4842-b31f-44e7040b8ee9","statcan","primary","as_needed","federal","2021-03-17T12:39:20.044029","2021-03-23T15:01:02.669390"
"243","3b070a33-c13e-4a1f-a5ce-63e3a4d616bc","dnd-mdn","primary","P1Y","federal","2021-03-19T15:52:02.677789","2021-04-19T20:41:36.274587"
"244","3b11e9a5-3b06-4a08-b257-b9c3ca77ead9","statcan","primary","as_needed","federal","2021-04-13T12:45:55.115583","2021-04-13T12:45:55.115590"
"245","3b36140b-a02c-4ad8-a132-d68d2eb4e450","statcan","primary","as_needed","federal","2021-04-07T12:43:07.590949","2021-04-08T12:44:10.587388"
"246","3b75a8d6-c5a9-48f9-834b-626eec16363f","phac-aspc","primary","P1W","federal","2021-02-05T19:01:15.651070","2021-02-05T19:01:15.651076"
"247","3ba16b66-abb7-4789-a1ee-adde239f9cfd","statcan","primary","as_needed","federal","2020-08-21T12:39:16.234462","2020-08-24T12:39:14.959705"
"248","3bac0d69-e46e-43fd-bd39-6e77f9a30319","statcan","primary","irregular","federal","2020-04-20T18:30:40.345307","2020-04-20T18:30:40.345314"
"249","3bdd76f8-7efa-4043-a719-15e55fef741f","statcan","primary","P1Y","federal","2021-04-13T12:53:03.182934","2021-04-13T12:53:03.182942"
"250","3c3b2393-9214-4177-83d8-205002c632e1","statcan","primary","P1Y","federal","2021-04-13T12:43:52.228450","2021-04-13T12:43:52.228457"
"251","3caa2b63-41ef-4d4f-9d94-70f4d1ba5194","statcan","primary","as_needed","federal","2021-04-13T12:58:43.625105","2021-04-13T12:58:43.625112"
"252","3d0b1da5-ae8f-4d61-8d99-39acb11749cc","statcan","primary","as_needed","federal","2020-09-22T12:38:43.243150","2020-09-23T12:38:42.347918"
"253","3d499ee4-55c0-429f-8f7d-f57544ef9c23","statcan","primary","P1Y","federal","2021-03-25T13:03:52.965363","2021-03-25T13:03:52.965371"
"254","3de7db79-bb65-46ca-89e5-736fa41e538c","statcan","primary","as_needed","federal","2021-04-13T12:56:53.513929","2021-04-13T12:56:53.513937"
"255","3e1bcd94-879e-4bdf-a1a4-e19913f54d16","statcan","primary","P1Y","federal","2021-04-13T12:47:39.271744","2021-04-13T12:47:39.271751"
"256","3eac04b7-b790-4b90-a6b0-a088f44f76d7","pwgsc-tpsgc","primary","P1Y","federal","2021-03-31T13:20:23.603411","2021-03-31T13:20:23.603416"
"257","3ebfcd99-b134-4e37-868a-bd92558b4d48","statcan","primary","as_needed","federal","2021-04-08T12:44:21.674161","2021-04-08T12:44:21.674170"
"258","3ed88b2e-26cb-4ab9-9cb4-995514410a24","statcan","primary","P1Y","federal","2021-04-13T12:57:11.854669","2021-04-14T12:39:07.991823"
"259","3ed953fa-30cb-4e46-acad-4f7058f5f6d5","statcan","primary","P1Y","federal","2021-04-13T12:47:46.216082","2021-04-13T12:47:46.216089"
"260","3f4daa28-2f45-48e1-b2df-2986ae76bd58","statcan","primary","P1Y","federal","2021-04-13T12:52:29.940922","2021-04-13T12:52:29.940930"
"261","3f59f3e5-d589-45d4-a7ab-9622bbd0e876","statcan","primary","P1Y","federal","2021-04-13T12:42:05.625972","2021-04-13T12:42:05.625981"
"262","3f76a581-3de6-4658-9edd-16b1d4d06dbb","statcan","primary","P3M","federal","2021-02-24T13:38:46.495966","2021-02-25T13:39:02.329083"
"263","3f8b718a-8c7f-4220-9511-3945b6283082","statcan","primary","P1Y","federal","2020-07-15T12:38:45.315839","2020-07-16T12:38:38.473667"
"264","40154ee1-a60f-421e-8059-0e020f8b6fd0","statcan","primary","P1Y","federal","2021-04-13T12:49:21.872318","2021-04-13T12:49:21.872325"
"265","401c62da-78cf-491c-88b5-eb6d7075b0f6","statcan","primary","as_needed","federal","2021-04-29T12:39:22.247072","2021-04-30T12:39:15.689881"
"266","404bd071-36be-4b49-8fdf-71035240f386","statcan","primary","as_needed","federal","2021-04-13T12:43:11.792936","2021-04-13T12:43:11.792943"
"267","40617a2d-d7b7-47f0-b5ed-0cd5cad117cf","statcan","primary","P1Y","federal","2021-04-13T12:49:05.462656","2021-04-14T12:38:49.934489"
"268","407ec970-b96a-47bb-84bd-8216646d7bc5","statcan","primary","as_needed","federal","2021-01-26T13:42:53.747558","2021-01-27T13:41:14.843786"
"269","40829f6a-8ba1-4b6c-b217-96737178759d","statcan","primary","P1Y","federal","2021-04-13T12:53:56.033448","2021-04-13T12:53:56.033455"
"270","40bbd9f1-fe33-4840-b477-2d5366bc036d","statcan","primary","P1Y","federal","2021-04-13T12:59:12.837136","2021-04-13T12:59:12.837143"
"271","40e07746-a1b1-4d59-b64e-0c858f4d832e","statcan","primary","P1Y","federal","2021-04-13T12:43:37.195041","2021-04-13T12:43:37.195049"
"272","4125a95f-6d61-4305-9715-85ec4471d2f0","statcan","primary","P1Y","federal","2021-04-13T12:53:12.836899","2021-04-13T12:53:12.836905"
"273","4148438c-1722-4c3b-a5fd-b64b5b8c768a","nrcan-rncan","primary","P1Y","federal","2020-12-17T21:31:22.380001","2020-12-17T21:31:22.380007"
"274","41a8f0a7-b702-4008-ae5f-8982e74e0041","statcan","primary","as_needed","federal","2020-04-29T12:40:24.707662","2020-11-27T20:53:45.807611"
"275","41df7809-fb66-49cb-9905-dd7bf59b3c2a","statcan","primary","as_needed","federal","2021-04-13T12:55:35.759481","2021-04-13T12:55:35.759489"
"276","41e19281-65a9-4fc5-a42c-1eb7af09342f","fin","primary","not_planned","federal","2020-04-06T12:50:34.777368","2020-04-06T12:50:34.777377"
"277","424b28f7-73b7-4dd0-b94b-7e0219d8e82b","statcan","primary","P1Y","federal","2021-04-13T12:54:10.706630","2021-04-13T12:54:10.706638"
"278","4264f2e7-5c3c-46dc-b7e8-c96028b9639b","statcan","primary","as_needed","federal","2021-04-13T12:56:31.741928","2021-04-13T12:56:31.741936"
"279","428c61da-5609-4766-9768-a3667c180db2","statcan","primary","as_needed","federal","2020-04-16T12:38:04.874731","2020-04-16T12:38:04.874741"
"280","42e076bc-dcb8-4d5b-9908-f20f32890a04","statcan","primary","as_needed","federal","2021-03-31T12:42:39.316693","2021-03-31T12:42:39.316699"
"281","42eb411c-91af-4ba0-a0cf-c3202d21d2e1","statcan","primary","as_needed","federal","2021-03-05T13:39:20.002852","2021-04-09T12:44:40.276960"
"282","432d8d01-9db4-4391-86d8-fb52fec0f4b1","statcan","primary","as_needed","federal","2020-09-24T12:39:23.389643","2020-09-25T12:39:04.006800"
"283","433c6b1c-c10a-4265-bda7-df6030358ff0","statcan","primary","as_needed","federal","2020-07-14T12:38:26.805395","2020-11-27T20:49:57.261671"
"284","43651f1a-14bb-4f68-91c7-34092f0a9247","statcan","primary","P1Y","federal","2021-04-13T12:53:15.195226","2021-04-13T12:53:15.195234"
"285","440cc2a0-0ac4-4436-b557-1de06c39ce0c","statcan","primary","P1Y","federal","2021-04-13T12:59:02.962491","2021-04-13T12:59:02.962500"
"286","4441391d-5247-4f16-8af8-348963a5d8b4","statcan","primary","as_needed","federal","2021-04-13T12:54:45.519618","2021-04-13T12:54:45.519625"
"287","444de341-fa95-4405-a4d7-24a84730747c","statcan","primary","as_needed","federal","2021-04-13T12:52:24.770417","2021-04-13T12:52:24.770425"
"288","44830999-cb2d-4303-9aa8-418e945c8e17","statcan","primary","as_needed","federal","2021-03-23T15:01:41.619517","2021-03-23T15:01:41.619525"
"289","44d681db-157c-455c-b34e-3d8c86f550ba","statcan","primary","P1M","federal","2021-04-13T12:53:58.332488","2021-04-13T12:53:58.332495"
"290","456e9443-5fce-4caf-a65d-c8eb96be275d","statcan","primary","P1Y","federal","2021-04-13T12:39:57.292569","2021-04-13T12:39:57.292577"
"291","45a7e396-2504-4d05-bb42-abf569ec5cbe","statcan","primary","as_needed","federal","2020-07-14T12:39:16.938691","2020-11-27T20:41:45.330922"
"292","45ec51c1-384a-4a9c-967b-2c573f7a3a01","statcan","primary","as_needed","federal","2020-09-22T12:38:46.449499","2020-09-23T12:38:44.360936"
"293","45f7946a-e152-4f4f-9b2b-695737ebadb6","statcan","primary","as_needed","federal","2021-04-13T12:54:05.945777","2021-04-13T12:54:05.945784"
"294","460aa2e0-5a37-47cf-a858-98b4327d29de","dnd-mdn","primary","P1Y","federal","2020-04-02T11:40:47.390244","2021-05-05T04:51:11.387078"
"295","4660e86d-88bb-44e8-862b-08dd3bd82537","statcan","primary","as_needed","federal","2020-10-01T12:39:25.332492","2020-10-02T12:39:01.092130"
"296","4695c591-5cf9-456a-9a5b-3b1e99b37186","statcan","primary","P1Y","federal","2021-04-13T12:50:30.585323","2021-04-13T12:50:30.585331"
"297","46eb3eb0-2902-4014-969c-0791b38edfe4","statcan","primary","P1M","federal","2021-04-13T12:55:01.899495","2021-04-13T12:55:01.899502"
"298","46ed5240-5120-4b9f-a7b4-c4dbb908f7ee","statcan","primary","P1Y","federal","2021-04-13T12:57:38.608185","2021-04-13T12:57:38.608193"
"299","4709883e-3235-4f9d-879b-bdd08d2e0107","statcan","primary","as_needed","federal","2021-04-13T12:56:01.446228","2021-04-13T12:56:01.446236"
"300","4710ad60-9804-4342-a989-6cae6621fc5c","statcan","primary","P1Y","federal","2021-04-13T12:44:07.161641","2021-04-13T12:44:07.161648"
"301","474c87a7-147d-46d4-9ea6-65151007058d","dnd-mdn","primary","P1Y","federal","2021-03-24T15:11:00.057260","2021-03-24T15:11:00.057266"
"302","47caa7a6-299f-4cbe-ba70-5244d72665d4","statcan","primary","as_needed","federal","2021-04-13T12:52:17.552945","2021-04-13T12:52:17.552953"
"303","48b0220e-7d6e-44b0-b802-ebf076a0defa","statcan","primary","as_needed","federal","2021-04-13T12:47:34.163285","2021-04-13T12:47:34.163292"
"304","48c84b79-ee8b-442a-900f-2eccb308f532","statcan","primary","P1Y","federal","2021-03-30T12:44:16.041003","2021-03-30T12:44:16.041011"
"305","48de6bb4-b953-4cb6-bbb5-3de915c23d47","fin","primary","not_planned","federal","2021-03-09T13:50:39.649508","2021-03-09T13:50:39.649516"
"306","4974cdd4-4f8e-4321-a911-5334ba203230","statcan","primary","P1Y","federal","2021-04-13T12:58:10.953222","2021-04-13T12:58:10.953230"
"307","4986a9c8-5948-4d7f-b22b-67f1ed061658","statcan","primary","as_needed","federal","2021-03-05T13:41:16.680200","2021-03-08T13:47:20.886039"
"308","498b8227-ab80-4444-bb92-d00c5c745b5f","sshrc-crsh","primary","P1Y","federal","2021-04-23T14:40:36.244451","2021-04-23T14:40:36.244457"
"309","49adaffe-be93-4605-9fe0-a1864fbbeb6f","statcan","primary","as_needed","federal","2021-04-13T12:51:52.050677","2021-04-13T12:51:52.050684"
"310","49d2d33c-260e-4977-92f6-44ee0ffb710d","statcan","primary","P1Y","federal","2021-04-13T12:50:12.913058","2021-04-13T12:50:12.913065"
"311","4a182a2c-9dba-49b0-86e4-ea6c4f8d1929","phac-aspc","primary","P1W","federal","2021-02-05T19:01:24.893472","2021-02-05T19:01:24.893478"
"312","4a3a49c9-d066-485d-ae16-05b50a98168f","statcan","primary","P1Y","federal","2021-04-13T12:53:24.661199","2021-04-13T12:53:24.661207"
"313","4a8693e7-a938-4389-9aca-241204c25e04","statcan","primary","P1Y","federal","2021-03-29T12:43:29.909085","2021-03-29T12:43:29.909093"
"314","4a949f35-3dd9-4ad8-bcdf-9fa9711ca660","statcan","primary","P1Y","federal","2021-03-25T13:04:22.835053","2021-03-25T13:04:22.835061"
"315","4acd3fab-3b75-429e-9a94-1003f06d669b","statcan","primary","as_needed","federal","2021-04-13T12:55:54.339449","2021-04-13T12:55:54.339456"
"316","4add5f7d-ec19-411a-aa00-4289f40521a9","statcan","primary","P1Y","federal","2021-04-13T12:53:36.934905","2021-04-13T12:53:36.934913"
"317","4b3fa6da-e807-4ff6-ad28-dfb36972c62c","statcan","primary","as_needed","federal","2021-04-13T12:46:28.784065","2021-04-13T12:46:28.784072"
"318","4b9bf9ad-e271-4056-84a1-be784db59aa6","statcan","primary","as_needed","federal","2021-04-13T12:51:19.182779","2021-04-13T12:51:19.182788"
"319","4bac66ca-da9d-4f8f-b88c-5bd930c07458","statcan","primary","as_needed","federal","2020-10-02T12:38:40.315741","2020-10-05T12:38:45.272643"
"320","4c68926e-acf2-411a-b5e6-9e4174672378","statcan","primary","P1Y","federal","2021-04-13T12:49:40.967183","2021-04-13T12:49:40.967190"
"321","4c6d8b07-af8b-46fb-8445-55f4dea10d36","statcan","primary","as_needed","federal","2020-04-29T12:40:27.618569","2020-11-27T20:53:47.380395"
"322","4c72d928-e6c0-4372-80b3-232f6a2e1a61","statcan","primary","P1Y","federal","2021-04-13T12:59:35.075439","2021-04-13T12:59:35.075447"
"323","4c770646-3992-49c1-ae3e-231184c23f5d","pc","primary","P1Y","federal","2021-02-10T18:21:31.653241","2021-02-10T18:21:31.653249"
"324","4d164930-da04-4752-9a7e-bd4ac2b7ea5e","cic","primary","unknown","federal","2020-12-24T17:02:45.971053","2020-12-24T17:02:45.971058"
"325","4d277b82-c4af-4431-b31d-48fcece6dd8a","jus","primary","P2W","federal","2020-08-18T18:30:42.288809","2020-08-18T18:30:42.288816"
"326","4d4f6849-6337-4aca-98c9-1b964b5cdcc8","statcan","primary","P1Y","federal","2021-04-13T12:48:12.442654","2021-04-13T12:48:12.442662"
"327","4d686ca4-39c6-470c-ae31-2bddc3f770ba","statcan","primary","as_needed","federal","2021-04-13T12:51:45.415799","2021-04-13T12:51:45.415807"
"328","4d991687-46e4-4218-a298-e67e652ce3f2","statcan","primary","P1Y","federal","2021-02-22T13:41:13.046719","2021-02-23T13:40:02.023709"
"329","4dd64c98-b12a-49c7-be29-21c77d22b675","statcan","primary","unknown","federal","2020-04-20T18:30:35.397509","2020-04-20T18:30:35.397556"
"330","4df71b61-382d-40d3-afa1-dfc6ead233a4","statcan","primary","P1Y","federal","2021-03-30T12:41:26.289339","2021-03-30T12:41:26.289346"
"331","4e5c1cac-16fc-4c35-9c40-3b5a8891a945","statcan","primary","as_needed","federal","2021-03-17T12:39:25.985830","2021-03-23T15:01:06.091694"
"332","4e63359e-16ad-4509-829b-688a53e146d5","statcan","primary","P1Y","federal","2021-04-13T12:48:49.262453","2021-04-13T12:48:49.262462"
"333","4eb6f99f-fbe6-43d9-95c1-4c623cc747e5","tc","primary","P1Y","federal","2020-06-26T18:01:11.437107","2020-06-26T18:01:11.437113"
"334","4eb88dc1-b6e9-4d1c-af85-bd8fc5b35aaa","cra-arc","primary","P1Y","federal","2020-12-07T21:51:03.926052","2020-12-07T21:51:03.926059"
"335","4ec59af5-ce1d-486c-b62a-53c41bc66a0c","statcan","primary","P1M","federal","2020-04-09T12:39:16.407644","2021-04-21T12:38:29.277213"
"336","4ee868fd-e703-4f34-9085-07f45cfd2d83","statcan","primary","P1Y","federal","2021-04-13T12:58:53.325292","2021-04-13T12:58:53.325299"
"337","4f6d0489-adea-43ed-a19f-62355d1e9d66","dfatd-maecd","primary","P1D","federal","2020-06-04T12:10:46.065633","2021-05-05T08:31:02.114569"
"338","4f777a0a-7e6f-4c89-9370-fe1a33349341","statcan","primary","as_needed","federal","2021-04-09T12:43:36.843214","2021-04-09T12:43:36.843224"
"339","4f8575f0-918e-41bb-bcde-044d04caaf31","statcan","primary","P1Y","federal","2021-04-13T12:43:26.891820","2021-04-13T12:43:26.891827"
"340","4fb35343-704a-4b56-b7c6-d97bc75690c2","statcan","primary","as_needed","federal","2021-04-13T12:48:05.244171","2021-04-13T12:48:05.244179"
"341","4fd74809-8912-4494-a6d0-8bdd3d8ac0f9","statcan","primary","P1Y","federal","2021-04-13T12:48:44.757363","2021-04-13T12:48:44.757370"
"342","508edfe7-0cba-4d76-afe8-d19e42e9df8a","pwgsc-tpsgc","primary","as_needed","federal","2020-07-28T17:40:43.369479","2021-02-10T13:21:55.699999"
"343","5114a425-b49e-4348-af25-25b4fbbe2a17","atssc-scdata","primary","as_needed","federal","2020-09-17T13:10:50.020754","2020-09-17T13:10:50.020760"
"344","519c7651-6fff-4cca-bcc4-3d947c0ec85b","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:45.929976","2020-12-23T20:12:45.929982"
"345","51c4c33a-2251-4d55-8abc-0a16215c7bb8","statcan","primary","P1M","federal","2021-04-13T12:42:13.125035","2021-04-13T12:42:13.125044"
"346","51fcf245-6971-4b17-a3a9-9a92b0ea0c50","statcan","primary","P1Y","federal","2021-04-13T12:54:41.003671","2021-04-13T12:54:41.003679"
"347","5200adaa-075d-458d-b384-33c1a807cd74","statcan","primary","P1Y","federal","2020-06-25T12:38:28.258836","2020-06-26T12:38:33.582952"
"348","5213a147-c82a-4c77-9452-174760f94248","statcan","primary","P1Y","federal","2021-04-13T12:40:48.758709","2021-04-13T12:40:48.758717"
"349","524ef52f-fd72-4b41-a1cb-c90680415c66","statcan","primary","P1Y","federal","2021-04-13T12:55:23.374833","2021-04-13T12:55:23.374842"
"350","52852a7f-c247-4569-b067-e9a6e0439a65","statcan","primary","as_needed","federal","2021-03-05T13:39:16.922058","2021-03-08T13:41:02.973263"
"351","52e0578f-4789-4752-a4fd-ba67c14181bf","statcan","primary","P1Y","federal","2021-04-13T12:43:21.911153","2021-04-13T12:43:21.911161"
"352","52e26585-f523-4263-9c8f-844e160ffdd8","statcan","primary","P1Y","federal","2021-04-13T12:38:28.448082","2021-04-13T12:38:28.448089"
"353","53194277-7f62-4a20-8c83-c943bdf57c2b","statcan","primary","P1Y","federal","2021-04-13T12:51:21.459594","2021-04-13T12:51:21.459601"
"354","53396342-b5a4-4264-920f-406e8fb7e651","statcan","primary","P1W","federal","2020-11-27T20:25:08.771971","2021-04-19T12:38:39.666633"
"355","533c8b5f-d6ee-4d1d-8dbd-9626427976a4","statcan","primary","P1Y","federal","2021-04-13T12:58:16.107376","2021-04-13T12:58:16.107383"
