Date,ATI,ATI_NIL,CONTRACTS,CONTRACTS_NIL,CONTRACTS_AGG,GRANTS,GRANTS_NIL,RECLASS,RECLASS_NIL,TRAVELA,TRAVELQ,TRAVEL_NIL,HOSP,HOSP_NIL,DAC,QP_NOTES,BN,WRONGDOING,ADMINAIR,SUM
"Tue May 24 11:25:05 2022",23989,890,855960,53,281,717052,132,9459,631,347,74942,1562,20267,2260,2048,2853,64532,25,13,1777283
"Wed May 25 11:24:43 2022",24045,890,856051,53,281,717052,132,9459,631,347,74973,1565,20267,2262,2048,2853,64532,25,13,1777466
"Thu May 26 11:25:39 2022",24046,895,856400,53,282,717052,132,9459,631,347,74987,1566,20270,2267,2048,2853,64608,25,20,1777921
"Fri May 27 11:26:10 2022",24084,898,857580,53,288,717052,132,9459,631,347,74991,1574,20271,2274,2048,2853,64714,25,20,1779274
"Sat May 28 11:30:04 2022",24182,898,862827,54,298,717052,132,9459,631,347,75146,1578,20279,2281,2048,2853,64869,25,20,1784959
"Sun May 29 11:25:02 2022",24182,898,862827,54,298,717052,132,9459,631,347,75146,1578,20279,2281,2048,2853,64869,25,20,1784959
"Mon May 30 11:25:58 2022",24222,898,862939,54,299,717052,132,9459,631,347,75146,1578,20279,2281,2048,2853,64925,25,20,1785168
"Tue May 31 11:29:48 2022",24295,901,866989,54,315,717052,132,9459,632,347,75250,1585,20284,2294,2048,2853,65545,25,20,1790060
"Wed Jun  1 13:56:39 2022",23802,849,870894,54,321,717052,132,9459,632,347,75287,1587,20284,2299,2048,2853,65990,25,20,1793915
"Thu Jun  2 11:28:32 2022",23870,855,870939,54,321,717052,132,9459,632,347,75289,1589,20285,2301,2048,2853,66003,25,20,1794054
"Fri Jun  3 11:25:01 2022",23892,858,873578,54,323,717052,132,9459,632,347,75295,1589,20285,2302,2048,2853,66007,25,20,1796731
"Sat Jun  4 11:27:20 2022",23906,859,876260,54,323,717052,132,9459,632,347,75305,1590,20285,2304,2048,2853,66151,25,20,1799585
"Sun Jun  5 11:23:51 2022",23906,859,876260,54,323,717052,132,9459,632,347,75305,1590,20285,2304,2048,2853,66151,25,20,1799585
"Mon Jun  6 11:25:27 2022",23906,859,876260,54,323,717052,132,9459,632,347,75305,1590,20285,2304,2048,2853,66151,25,20,1799585
"Tue Jun  7 11:29:00 2022",23908,859,876260,54,323,717052,132,9459,632,347,75319,1590,20285,2305,2048,2853,66203,25,20,1799654
"Wed Jun  8 11:24:25 2022",23919,859,876260,54,323,717052,132,9459,632,348,75319,1590,20285,2305,2048,2853,66286,25,20,1799749
"Thu Jun  9 11:25:58 2022",23923,862,876260,54,323,189136,132,9459,632,348,75339,1592,20285,2307,2048,2853,66286,25,20,1271864
"Thu Jun  9 13:50:35 2022",23923,862,876260,54,323,189136,132,9459,632,348,75339,1592,20285,2307,2048,2853,66286,25,20,1271864
"Thu Jun  9 16:08:08 2022",23923,862,876260,54,323,717052,132,9459,632,348,75339,1592,20285,2307,2048,2853,66286,25,20,1799780
"Fri Jun 10 11:28:50 2022",23934,862,876260,54,323,717052,132,9459,632,348,75342,1595,20285,2307,2048,2853,66295,25,20,1799806
"Sat Jun 11 11:27:16 2022",23934,865,876261,54,323,717052,132,9459,632,348,75345,1595,20285,2308,2048,2853,66295,25,20,1799814
"Sun Jun 12 11:24:04 2022",23934,865,876261,54,323,717052,132,9459,632,348,75345,1595,20285,2308,2048,2853,66295,25,20,1799814
"Mon Jun 13 11:45:02 2022",23934,865,876261,54,323,717052,132,9459,632,348,75345,1595,20285,2308,2048,2853,66295,25,20,1799814
"Tue Jun 14 11:23:49 2022",23934,866,876260,54,323,289136,132,9459,632,348,75350,1595,20285,2311,2048,2853,66323,25,20,1371934
"Wed Jun 15 11:24:33 2022",23962,868,876260,54,323,717052,132,9459,632,348,75350,1600,20285,2316,2048,2853,66323,25,20,1799890
"Wed Jun 15 18:59:06 2022",28364,1113,876260,54,323,717052,132,9459,632,348,75350,1600,20285,2316,2048,2853,66323,25,20,1804537
"Thu Jun 16 11:28:33 2022",28365,1113,876260,54,324,717052,132,9459,632,348,75355,1601,20285,2319,2048,2853,66319,25,20,1804544
"Fri Jun 17 11:38:42 2022",61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1098
"Fri Jun 17 19:56:49 2022",28424,1115,876260,54,324,717052,132,9459,632,348,75358,1601,20285,2321,2048,2853,66351,25,20,1804642
"Sat Jun 18 11:24:16 2022",28426,1115,876260,54,324,717052,132,9459,632,348,75366,1601,20285,2321,2048,2853,66349,25,20,1804650
"Sun Jun 19 11:26:35 2022",28426,1115,876260,54,324,717052,132,9459,632,348,75366,1601,20285,2321,2048,2853,66349,25,20,1804650
"Mon Jun 20 11:25:30 2022",28426,1115,876260,54,324,717052,132,9459,632,348,75366,1601,20285,2321,2048,2853,66349,25,20,1804650
"Tue Jun 21 11:26:50 2022",28441,1115,876260,54,324,717052,132,9459,632,348,75372,1602,20285,2323,2048,2853,66404,25,20,1804729
"Wed Jun 22 11:23:44 2022",28559,1116,876261,54,324,717052,132,9459,632,348,75377,1602,20290,2326,2048,2853,66453,25,20,1804911
"Thu Jun 23 11:25:15 2022",28826,1117,876261,54,324,717052,132,9459,632,349,75388,1605,20305,2327,2048,2853,66453,25,20,1805210
"Fri Jun 24 11:25:18 2022",28905,1118,876261,54,324,717053,132,9459,632,349,75388,1606,20305,2328,2048,2853,66487,25,20,1805327
"Sat Jun 25 13:49:01 2022",28907,1121,876261,54,324,717053,132,9459,632,349,75392,1608,20305,2332,2048,2853,66539,25,20,1805394
"Sun Jun 26 11:27:28 2022",28907,1121,876261,54,324,717053,132,9459,632,349,75392,1608,20305,2332,2048,2853,66539,25,20,1805394
"Mon Jun 27 11:27:27 2022",28907,1121,876261,54,324,717053,132,9459,632,349,75392,1608,20305,2332,2048,2853,66539,25,20,1805394
"Tue Jun 28 11:28:22 2022",28960,1122,876261,54,324,717053,132,9459,634,349,75417,1609,20308,2337,2048,2853,66698,25,20,1805643
"Wed Jun 29 11:25:37 2022",28977,1124,876263,54,324,717053,132,9459,634,349,75476,1612,20309,2347,2048,2853,66900,25,20,1805939
"Thu Jun 30 11:25:18 2022",29086,1134,876263,54,324,717053,132,9459,634,349,75741,1617,20321,2358,2048,2853,67324,25,20,1806775
"Fri Jul  1 11:26:10 2022",29185,1135,876263,54,325,717073,132,9459,635,349,75821,1617,20333,2368,2048,2853,68086,25,20,1807761
"Sat Jul  2 11:27:05 2022",29185,1135,876263,54,325,717073,132,9459,635,349,75823,1617,20334,2368,2048,2853,68086,25,20,1807764
"Sun Jul  3 11:25:48 2022",29185,1135,876263,54,325,717073,132,9459,635,349,75823,1617,20334,2368,2048,2853,68086,25,20,1807764
"Mon Jul  4 11:25:26 2022",29185,1135,876263,54,325,717073,132,9459,635,349,75823,1617,20334,2368,2048,2853,68086,25,20,1807764
"Tue Jul  5 11:26:18 2022",29213,1138,876263,54,325,717073,132,9462,636,349,75841,1618,20336,2369,2048,2853,68185,25,20,1807920
"Wed Jul  6 11:29:17 2022",29216,1142,876263,54,325,717073,132,9464,637,349,75867,1619,20337,2370,2048,2853,68185,25,20,1807959
"Thu Jul  7 11:25:22 2022",29216,1146,876292,54,325,717073,132,9464,638,349,75884,1620,20338,2371,2048,2853,68223,25,20,1808051
"Fri Jul  8 11:25:58 2022",29306,1147,876292,54,325,717073,132,9481,641,349,75888,1620,20338,2371,2048,2853,68265,25,20,1808208
"Sat Jul  9 11:26:45 2022",29326,1147,876303,54,325,717073,132,9487,641,349,75891,1620,20338,2373,2048,2853,68267,25,20,1808252
"Sun Jul 10 11:23:23 2022",29326,1147,876303,54,325,717073,132,9487,641,349,75891,1620,20338,2373,2048,2853,68267,25,20,1808252
"Mon Jul 11 11:28:39 2022",29326,1147,876303,54,325,717073,132,9487,641,349,75891,1620,20338,2373,2048,2853,68267,25,20,1808252
"Tue Jul 12 11:35:23 2022",29403,1147,876303,54,325,717073,132,9491,641,349,75896,1620,20338,2374,2048,2886,68291,25,20,1808396
"Wed Jul 13 11:26:20 2022",29444,1148,61,54,325,717073,132,9491,641,61,75905,1622,20338,61,2058,2886,68291,25,61,929616
"Wed Jul 13 13:45:35 2022",29444,1148,876303,54,325,717073,132,9491,641,349,75905,1622,20338,2375,2058,2886,68291,25,20,1808460
"Thu Jul 14 11:23:42 2022",29444,1148,876303,54,325,722003,132,9491,641,349,75905,1623,20339,2376,2058,2898,68335,25,20,1813449
"Fri Jul 15 11:22:26 2022",29480,1149,876362,54,325,722003,132,9491,641,350,75906,1623,20339,2376,2061,2898,68339,25,20,1813554
"Sat Jul 16 11:20:10 2022",29488,1149,876431,54,325,722253,132,9491,641,350,75907,1623,20339,2377,2061,2898,68363,25,20,1813907
"Mon Jul 18 11:27:58 2022",29488,1149,876431,54,325,722253,132,9491,641,350,75907,1623,20339,2377,2061,2898,68363,25,20,1813907
"Tue Jul 19 11:23:05 2022",29572,1149,876448,54,325,722259,132,9492,642,350,75907,1624,20339,2378,2074,2898,68377,26,20,1814046
"Wed Jul 20 11:20:44 2022",29687,1150,876661,54,325,722527,133,9492,642,350,75907,1625,20339,2380,2092,2919,68377,26,20,1814686
"Thu Jul 21 11:22:06 2022",29810,1150,876663,54,325,722527,134,9494,642,350,75921,1626,20341,2383,2092,3041,68464,26,20,1815043
"Fri Jul 22 11:21:45 2022",29920,1151,876689,54,325,722526,134,9504,642,350,75922,1626,20341,2384,2092,3222,68803,26,20,1815711
"Sat Jul 23 11:22:17 2022",29935,1151,876689,54,325,722526,134,9516,643,350,75932,1626,20349,2384,2095,3381,68814,26,20,1815930
"Sun Jul 24 11:22:08 2022",29935,1151,876766,54,325,722590,134,9516,643,350,75932,1626,20349,2384,2095,3381,68814,26,20,1816071
"Mon Jul 25 11:22:36 2022",29938,1151,876766,54,325,722590,134,9516,643,350,75932,1626,20349,2384,2095,3437,68814,26,20,1816130
"Mon Jul 25 15:50:32 2022",29938,1151,876766,54,325,722590,134,9516,643,350,75932,1626,20349,2384,2095,3437,68814,26,20,1816130
"Tue Jul 26 11:24:09 2022",29959,1154,876836,54,325,722590,134,9777,647,351,75941,1629,20351,2388,2106,3471,68857,26,20,1816596
"Wed Jul 27 11:23:24 2022",30002,1156,877417,54,325,724118,134,9777,648,352,75952,1630,20351,2391,2106,3471,68879,26,20,1818789
"Thu Jul 28 11:22:39 2022",30089,1159,885427,54,325,725260,134,9828,649,352,76208,1632,20365,2399,2109,3483,69111,26,20,1828610
"Fri Jul 29 11:21:05 2022",30233,1184,889713,54,325,732723,135,9874,651,353,76383,1635,20376,2415,2109,3483,69477,26,20,1841149
"Sat Jul 30 11:23:06 2022",30418,1187,895268,54,325,736685,135,9883,653,353,76565,1638,20393,2426,2126,3495,70551,26,20,1852181
"Sun Jul 31 11:20:37 2022",30418,1187,895268,54,325,736685,135,9885,653,353,76565,1638,20393,2426,2126,3495,70551,26,20,1852183
"Mon Aug  1 11:21:23 2022",30421,1190,895268,55,325,736685,136,9885,654,353,76596,1638,20395,2426,2126,3495,70554,26,20,1852228
"Tue Aug  2 11:20:39 2022",30429,1191,895268,55,325,736724,136,9885,653,353,76602,1638,20395,2426,2126,3495,70556,26,20,1852283
"Wed Aug  3 11:23:59 2022",30477,1204,895320,55,325,737209,136,9909,654,353,76611,1640,20398,2428,2129,3495,70557,26,20,1852926
"Thu Aug  4 11:21:42 2022",61,1204,895322,55,325,737215,136,9911,654,353,76632,1640,20398,2428,2129,61,70608,26,20,1819158
"Thu Aug  4 13:24:33 2022",30578,1204,895322,55,325,737215,136,9911,654,353,76632,1640,20398,2428,2129,3495,70608,26,20,1853109
"Fri Aug  5 11:20:55 2022",30580,1207,895396,55,325,737215,136,9911,654,353,76632,1641,20398,2429,2129,3495,70608,26,20,1853190
"Sat Aug  6 11:21:16 2022",30574,1207,896372,56,325,740793,136,9917,654,353,76632,1641,20398,2429,2129,3495,70625,37,20,1857773
"Sun Aug  7 11:21:07 2022",30574,1207,896372,56,325,740793,136,9917,654,353,76632,1641,20398,2430,2129,3495,70625,37,20,1857774
"Mon Aug  8 11:21:43 2022",30574,1207,896372,56,325,740793,136,9917,654,353,76632,1641,20398,2430,2129,3495,70625,37,20,1857774
"Tue Aug  9 11:20:12 2022",30581,1207,896372,56,325,740909,136,9917,654,353,76638,1641,20398,2431,2131,3495,70784,37,20,1858065
"Wed Aug 10 11:20:52 2022",30595,1208,896374,56,325,740908,136,9917,655,353,76682,1641,20410,2431,2143,3495,70801,37,20,1858167
"Thu Aug 11 11:23:26 2022",30615,1210,896482,56,325,740918,136,9917,655,353,76682,1641,20410,2431,2148,3504,70802,38,20,1858323
"Fri Aug 12 11:22:15 2022",30623,1215,896935,56,325,740918,136,9917,655,353,76691,1642,20417,2432,2163,3504,70809,38,20,1858829
"Sun Aug 14 11:22:30 2022",30630,1209,896935,56,325,740918,136,9917,655,353,76706,1642,20418,2433,2177,3504,70809,38,20,1858861
"Mon Aug 15 11:21:03 2022",30630,1209,896935,56,325,740918,136,9917,655,353,76706,1642,20418,2433,2177,3504,70822,38,20,1858874
"Tue Aug 16 11:23:30 2022",30661,1213,896935,56,325,740918,136,9917,655,353,77221,1642,20833,2433,2181,3504,70822,38,20,1859843
"Wed Aug 17 11:20:50 2022",30676,1227,896935,56,325,740918,136,9917,655,353,77255,1642,20837,2435,2191,3504,70845,38,20,1859945
"Thu Aug 18 11:22:25 2022",30738,1227,896935,56,325,740918,136,9917,655,353,77262,1643,20837,2437,2198,3504,70853,38,20,1860032
"Fri Aug 19 11:22:14 2022",30880,1227,896935,56,325,740918,136,9917,655,353,77263,1643,20837,2438,2201,3504,70925,38,20,1860251
"Sat Aug 20 11:23:23 2022",30883,1229,896948,56,325,740918,136,9917,655,354,77263,1643,20840,2438,2204,3504,70925,38,20,1860276
"Sun Aug 21 11:24:26 2022",30883,1229,896948,56,325,740918,136,9917,655,354,77263,1643,20840,2438,2204,3504,70925,38,20,1860276
"Mon Aug 22 11:22:31 2022",30883,1229,896948,56,325,740918,136,9917,655,354,77263,1643,20840,2438,2204,3504,70925,38,20,1860276
"Tue Aug 23 11:21:24 2022",30888,1232,896948,56,325,740918,136,9917,655,354,77266,1643,20843,2439,2204,3504,70989,38,20,1860355
"Wed Aug 24 11:20:49 2022",30921,1232,896948,56,325,740918,136,9917,655,354,77266,1644,20843,2439,2204,3504,70989,38,20,1860389
"Thu Aug 25 11:26:05 2022",30930,1232,896950,56,325,740918,136,9917,655,354,77288,1645,20851,2442,2207,3504,71062,38,20,1860510
"Fri Aug 26 11:23:44 2022",31029,1238,896950,56,325,740918,136,9917,655,354,77316,1645,20851,2443,2207,3504,71227,38,20,1860809
"Sat Aug 27 11:20:51 2022",31308,1239,925095,56,325,740917,136,9917,655,354,77386,1645,20853,2446,2207,3504,71296,38,20,1889377
"Sun Aug 28 11:19:51 2022",31311,1241,925095,56,325,740917,136,9917,655,354,77386,1645,20853,2446,2207,3504,71296,38,20,1889382
"Mon Aug 29 11:22:55 2022",31311,1241,925095,56,325,740917,136,9917,655,354,77390,1645,20853,2446,2207,3504,71296,38,20,1889386
"Tue Aug 30 11:24:01 2022",31362,1242,925095,56,325,740917,136,9917,655,354,77613,1649,20881,2455,2207,3504,71489,38,20,1889895
"Wed Aug 31 11:21:59 2022",31478,1246,925093,56,325,740984,136,9917,655,354,77787,1650,20890,2462,2207,3504,71886,38,20,1890668
"Thu Sep  1 11:24:28 2022",31697,1247,925093,56,325,740995,137,9917,655,354,77882,1652,20909,2471,2207,3504,72298,38,20,1891437
"Fri Sep  2 11:21:47 2022",31756,1250,925093,56,325,740995,137,9917,655,354,77902,1653,20912,2472,2207,3554,72413,38,20,1891689
"Sat Sep  3 11:24:23 2022",31756,1253,925093,56,325,740995,137,9917,655,354,77902,1654,20916,2472,2207,3554,72433,38,20,1891717
"Sun Sep  4 11:23:02 2022",31756,1253,925093,56,325,740995,137,9917,655,354,77902,1654,20916,2472,2207,3554,72433,38,20,1891717
"Mon Sep  5 11:25:47 2022",31756,1253,925093,56,325,740995,137,9917,655,354,77902,1654,20916,2472,2207,3554,72433,38,20,1891717
"Tue Sep  6 11:25:07 2022",31756,1253,925093,56,325,740995,137,9917,655,354,77902,1654,20916,2472,2207,3554,72433,38,20,1891717
"Wed Sep  7 11:26:37 2022",31893,1256,925093,56,325,740995,137,9917,655,354,77911,1656,20926,2483,2207,3554,72433,38,20,1891889
"Thu Sep  8 11:24:55 2022",31906,1258,925093,56,325,740995,137,9921,655,354,77921,1656,20926,2484,2207,3554,72449,38,20,1891935
"Fri Sep  9 11:22:05 2022",31906,1258,925093,56,325,740995,137,9921,655,354,77921,1656,20926,2484,2207,3554,72484,38,20,1891970
"Sat Sep 10 11:21:51 2022",31906,1258,925093,56,325,740995,137,9921,655,354,77936,1656,20927,2487,2207,3554,72505,38,20,1892010
"Sun Sep 11 11:24:51 2022",31906,1258,925093,56,325,740995,137,9921,655,354,77936,1656,20927,2487,2207,3554,72505,38,20,1892010
"Mon Sep 12 11:27:33 2022",31906,1258,925093,56,325,740995,137,9921,655,354,77936,1656,20927,2487,2207,3554,72505,38,20,1892010
"Tue Sep 13 11:26:53 2022",31916,1259,925093,56,325,740995,137,9921,655,354,77940,1657,20927,2488,2207,3554,72513,38,20,1892035
"Wed Sep 14 11:25:57 2022",31957,1259,925093,56,325,740995,137,9921,655,354,77950,1657,20928,2489,2207,3554,72511,38,20,1892086
"Thu Sep 15 11:26:02 2022",31990,1261,925093,56,325,740995,137,9921,656,354,77951,1658,20928,2490,2207,3554,72513,38,20,1892127
"Fri Sep 16 11:24:13 2022",31993,1264,925134,56,325,740995,141,9921,657,354,77954,1661,20928,2494,2210,3554,72532,38,20,1892211
"Sat Sep 17 11:24:33 2022",31993,1264,925134,56,325,740995,141,9921,657,354,77967,1662,20928,2498,2210,3554,72531,38,20,1892228
"Sun Sep 18 11:23:53 2022",31993,1264,925134,56,325,740995,141,9921,657,354,77967,1662,20928,2498,2210,3554,72531,38,20,1892228
"Mon Sep 19 11:22:34 2022",31993,1264,925134,56,325,740995,141,9921,657,354,77967,1662,20928,2498,2210,3554,72531,38,20,1892228
"Tue Sep 20 11:22:55 2022",31993,1264,925134,56,325,740995,141,9921,657,354,77967,1662,20928,2498,2210,3554,72531,38,20,1892228
"Wed Sep 21 11:23:02 2022",32012,1264,925134,56,325,740996,141,9921,658,354,77967,1664,20928,2499,2210,3554,72546,38,20,1892267
"Thu Sep 22 11:26:14 2022",32019,1264,925122,56,325,740996,141,9921,658,354,77995,1664,20928,2500,2210,3554,72572,38,20,1892317
"Fri Sep 23 11:22:50 2022",32020,1265,925134,57,325,740998,141,9921,658,354,77998,1666,20935,2503,2210,3554,72572,38,20,1892349
"Sat Sep 24 11:23:44 2022",32169,1267,925148,57,325,740997,141,9921,658,354,78043,1666,20935,2504,2210,3554,72585,38,20,1892572
"Sun Sep 25 11:25:16 2022",32169,1267,925148,57,325,740997,141,9921,658,354,78043,1666,20935,2504,2210,3554,72585,38,20,1892572
"Mon Sep 26 11:24:31 2022",32169,1267,925148,57,325,740997,141,9921,658,354,78043,1666,20935,2504,2210,3554,72585,38,20,1892572
"Tue Sep 27 11:24:55 2022",32258,1268,925148,57,325,740997,141,9921,658,354,78083,1666,20940,2507,2210,3554,72682,38,20,1892807
"Wed Sep 28 11:23:59 2022",32341,1269,925148,57,325,740997,141,9921,658,354,78151,1666,20947,2512,2210,3554,72831,38,20,1893120
"Thu Sep 29 11:24:43 2022",32436,1272,925166,57,325,741130,141,9921,658,354,78345,1669,20959,2521,2210,3554,73073,38,20,1893829
"Fri Sep 30 11:23:24 2022",32592,1273,925310,57,325,741131,141,9921,658,354,78525,1672,20981,2529,2210,3554,73803,38,20,1895074
"Sat Oct  1 11:24:53 2022",32593,1273,925310,57,325,741131,141,9921,658,354,78526,1672,20981,2530,2210,3554,73803,38,20,1895077
"Sun Oct  2 11:23:11 2022",32641,1273,925310,57,325,741131,141,9921,658,354,78543,1672,20981,2530,2210,3554,73805,38,20,1895144
"Mon Oct  3 11:26:25 2022",32653,1273,925310,57,325,741131,141,9921,658,354,78543,1672,20981,2530,2210,3554,73877,38,20,1895228
"Tue Oct  4 11:23:50 2022",32701,1279,925310,57,325,741131,142,9922,662,355,78543,1674,20981,2532,2210,3554,73928,38,20,1895344
"Wed Oct  5 11:27:13 2022",33038,1287,925310,57,325,741131,142,9923,662,355,78560,1677,20985,2536,2210,3554,73977,38,20,1895767
"Thu Oct  6 11:26:40 2022",33113,1288,925310,57,325,744028,142,9923,662,355,78567,1677,20985,2536,2210,3554,73978,38,20,1898748
"Fri Oct  7 11:26:24 2022",33130,1290,925313,57,325,744028,142,9929,663,355,78567,1677,20985,2536,2210,3554,73984,38,20,1898783
"Sat Oct  8 11:22:42 2022",33158,1292,925313,57,325,744027,142,9929,665,355,78567,1677,20985,2536,2210,3554,73990,38,20,1898820
"Sun Oct  9 11:25:10 2022",33158,1292,925313,57,325,744027,142,9929,665,355,78567,1677,20985,2536,2210,3554,73990,38,20,1898820
"Mon Oct 10 11:25:44 2022",33158,1292,925313,57,325,744027,142,9929,665,355,78567,1677,20985,2536,2210,3554,73990,38,20,1898820
"Tue Oct 11 11:27:09 2022",33159,1292,925313,57,325,744027,142,9929,665,355,78567,1677,20985,2536,2210,3554,73990,38,20,1898821
"Wed Oct 12 11:26:58 2022",33167,1292,925320,57,325,744027,142,9929,666,356,78573,1679,20985,2538,2210,3554,73990,38,20,1898848
"Thu Oct 13 11:25:45 2022",33192,1293,925320,57,325,744027,142,9931,666,356,78576,1680,20985,2540,2215,3554,73995,38,20,1898892
"Fri Oct 14 11:24:25 2022",34022,1293,925320,57,325,744042,142,9931,667,356,78576,1681,20985,2541,2215,3554,73995,38,20,1899740
"Sat Oct 15 11:25:17 2022",34061,1303,925328,57,325,744042,142,9931,668,356,78578,1681,20987,2542,2215,3554,73995,38,20,1899803
"Sun Oct 16 11:25:03 2022",34061,1303,925328,57,325,744042,142,9931,668,356,78578,1681,20987,2542,2215,3554,73995,38,20,1899803
"Mon Oct 17 11:30:41 2022",34061,1303,925328,57,325,744042,142,9931,668,356,78578,1681,20987,2542,2215,3554,73995,38,20,1899803
"Tue Oct 18 11:24:56 2022",34073,1322,925524,57,325,744046,142,9932,668,356,78584,1681,20987,2544,2219,3554,74014,38,20,1900066
"Wed Oct 19 11:26:26 2022",34111,1334,925547,57,327,744045,142,9932,669,356,78597,1682,20988,2545,2219,3554,74067,38,20,1900210
"Thu Oct 20 11:25:29 2022",34136,1399,925547,57,327,744045,142,10041,669,356,78640,1682,20992,2546,2219,3554,74067,38,20,1900457
"Fri Oct 21 11:25:21 2022",34280,1427,925587,57,327,744045,142,10044,670,356,78645,1683,20992,2547,2219,3554,74110,38,20,1900723
"Sat Oct 22 11:25:25 2022",34546,1428,925588,57,328,744048,142,10044,670,356,78645,1683,20992,2547,2219,3554,74110,38,20,1900995
"Sun Oct 23 11:23:40 2022",34546,1428,925588,57,328,744048,142,10044,670,356,78645,1683,20992,2547,2219,3554,74110,38,20,1900995
"Mon Oct 24 11:28:24 2022",34546,1428,925588,57,328,744048,142,10044,670,356,78645,1683,20992,2547,2219,3554,74110,38,20,1900995
"Tue Oct 25 11:25:28 2022",34555,1435,925588,57,328,749243,142,10051,671,356,78651,1684,20992,2550,2219,3558,74139,38,20,1906257
"Wed Oct 26 11:22:23 2022",34763,1445,925682,57,328,781065,142,10052,671,356,78702,1685,20994,2553,2221,3560,74157,38,20,1938471
"Thu Oct 27 11:26:22 2022",34800,1447,926657,57,328,789642,142,10068,673,356,78791,1689,21003,2565,2228,3560,74304,38,20,1948348
"Fri Oct 28 11:24:21 2022",34800,1447,926657,57,328,789642,142,10068,673,356,78791,1689,21003,2565,2228,3560,74304,38,20,1948348
"Fri Oct 28 14:09:12 2022",34835,1463,927536,57,328,792654,143,10076,673,356,79057,1693,21015,2573,2228,3560,74536,38,20,1952821
"Sat Oct 29 11:22:27 2022",35028,1471,940662,58,328,801138,144,10078,675,356,79216,1689,21017,2564,2233,3560,74833,38,20,1975088
"Sun Oct 30 11:23:16 2022",35028,1471,941392,58,328,801138,144,10078,675,356,79216,1689,21017,2564,2233,3560,74944,38,20,1975929
"Mon Oct 31 11:23:54 2022",35028,1471,941392,58,328,801138,144,10078,675,356,79216,1689,21017,2564,2233,3560,74944,38,20,1975929
"Tue Nov  1 11:23:40 2022",35196,1476,943432,58,328,802757,145,10109,679,356,79262,1691,21025,2574,2242,3560,75341,38,20,1980269
"Wed Nov  2 11:25:51 2022",35218,1486,943543,60,328,807733,146,10109,680,356,79278,1693,21040,2576,2242,3560,75366,38,20,1985452
"Thu Nov  3 11:21:17 2022",35292,1490,943629,60,329,808195,146,10109,680,356,79282,1693,21041,2576,2242,3560,75348,38,20,1986066
"Fri Nov  4 11:21:59 2022",35299,1492,943632,60,329,808197,146,10110,680,357,79287,1693,21041,2577,2242,3560,75348,38,20,1986088
"Sat Nov  5 11:20:10 2022",35306,1502,943632,60,329,808290,146,10110,680,357,79298,1693,21041,2577,2252,3560,75260,38,20,1986131
"Sun Nov  6 11:20:14 2022",35306,1502,943632,60,329,808290,146,10110,680,357,79298,1693,21041,2577,2252,3560,75260,38,20,1986131
"Mon Nov  7 11:25:19 2022",35306,1502,943632,60,329,808290,146,10110,680,357,79298,1693,21041,2577,2252,3560,75260,38,20,1986131
"Tue Nov  8 11:22:01 2022",35306,1506,943632,60,329,808290,146,10110,680,357,79310,1693,21044,2577,2255,3560,75260,38,20,1986153
"Wed Nov  9 11:25:19 2022",35333,1507,943632,60,329,808290,146,10110,680,357,79342,1701,21045,2593,2255,3560,75379,38,20,1986357
"Thu Nov 10 11:23:25 2022",35334,1508,943647,60,329,808602,146,10110,680,357,79342,1701,21045,2593,2262,3560,75458,38,20,1986772
"Fri Nov 11 11:23:36 2022",35334,1510,943652,60,329,808614,146,10110,680,357,79354,1702,21045,2594,2265,3560,75458,38,20,1986808
"Sat Nov 12 11:20:56 2022",35334,1510,943652,60,329,808614,146,10110,680,357,79354,1702,21045,2594,2265,3560,75458,38,20,1986808
"Sun Nov 13 11:20:44 2022",35334,1510,943652,60,329,808614,146,10110,680,357,79354,1702,21045,2594,2265,3560,75458,38,20,1986808
"Mon Nov 14 11:25:10 2022",35337,1544,943652,60,329,808614,146,10110,680,357,79358,1702,21059,2594,2265,3560,75458,38,20,1986863
"Tue Nov 15 11:21:07 2022",35337,1545,943653,60,329,808639,146,10110,680,357,79372,1703,21059,2596,2285,3560,75455,38,20,1986924
"Wed Nov 16 11:22:36 2022",35766,1546,943653,60,329,808639,146,10110,680,357,79392,1705,21062,2600,2292,3560,75468,38,20,1987403
"Thu Nov 17 11:20:13 2022",35798,1547,943653,60,329,808639,146,10110,680,358,79392,1705,21062,2600,2297,3560,75468,38,20,1987442
"Fri Nov 18 11:20:39 2022",35831,1547,943655,60,330,808641,146,10110,680,358,79392,1705,21062,2600,2306,3560,75468,38,20,1987489
"Sat Nov 19 11:19:37 2022",35839,1547,943655,60,330,808641,146,10110,680,359,79450,1705,21064,2602,2314,3560,75478,38,20,1987578
"Sun Nov 20 11:22:59 2022",35839,1547,943655,60,330,808641,146,10110,680,359,79450,1705,21064,2602,2314,3560,75478,38,20,1987578
"Mon Nov 21 11:20:49 2022",35839,1547,943655,60,330,808641,146,10110,680,359,79450,1705,21064,2602,2314,3560,75478,38,20,1987578
"Tue Nov 22 11:20:41 2022",35852,1548,943760,60,331,808641,146,10110,680,362,79451,1706,21064,2604,2314,3560,75509,38,20,1987736
"Wed Nov 23 11:19:49 2022",35903,1549,943760,60,331,808641,146,10110,680,365,79455,1706,21064,2605,2314,3560,75606,38,20,1987893
