"year/month","downloads","pageviews","id"
"202010","0","0","7a799215-9895-4eb3-b2d2-08faddb59886"
"202011","0","0","7a799215-9895-4eb3-b2d2-08faddb59886"
"202012","0","0","7a799215-9895-4eb3-b2d2-08faddb59886"
"202101","29","49","7a799215-9895-4eb3-b2d2-08faddb59886"
"202006","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202007","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202008","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202009","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202010","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202011","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202012","0","0","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202101","0","1","fa84faeb-37ef-47b2-bd4f-e24527a27489"
"202006","0","0","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202007","0","0","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202008","3","9","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202009","0","6","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202010","1","2","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202011","1","1","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202012","1","4","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202101","1","1","d689eb97-7bce-44a2-a422-8adc9f294ca6"
"202006","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202007","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202008","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202009","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202010","0","1","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202011","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202012","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202101","0","0","25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16"
"202006","2","2","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202007","1","1","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202008","2","2","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202009","2","1","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202010","3","4","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202011","1","2","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202012","0","0","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202101","0","0","a96d2167-4fba-48ad-ae6a-836db81c19ab"
"202006","0","0","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202007","0","0","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202008","0","0","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202009","0","0","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202010","0","0","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202011","3","6","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202012","0","0","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202101","3","6","767bb57b-1c6f-416c-9fa0-c8ff62f44476"
"202006","0","0","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202007","0","0","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202008","0","0","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202009","0","0","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202010","5","5","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202011","1","4","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202012","0","0","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202101","0","1","5e8f65bf-12df-40de-964e-194a66ca3f26"
"202006","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202007","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202008","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202009","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202010","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202011","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202012","0","0","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202101","0","1","850f8100-c3a5-4ebb-b306-53e52c42789e"
"202006","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202007","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202008","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202009","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202010","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202011","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202012","3","3","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202101","0","0","f2d3a3ca-a15e-407c-aa12-a999bfdf5989"
"202006","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202007","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202008","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202009","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202010","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202011","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202012","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202101","0","0","1747f746-d47a-40a7-9b36-d4b748b3cec1"
"202006","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202007","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202008","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202009","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202010","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202011","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202012","0","0","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202101","0","2","5f4938d9-6343-4550-a3b4-3670ccf88257"
"202006","30","52","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202007","19","34","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202008","16","42","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202009","25","3","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202010","43","68","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202011","41","91","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202012","30","59","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202101","23","48","625c0d81-2eee-40cf-b402-17a26f3fb2e1"
"202006","4","10","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202007","3","5","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202008","6","9","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202009","5","3","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202010","5","6","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202011","10","18","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202012","2","2","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202101","2","5","06618a7a-9190-476d-bbfb-2ca59f3cdd88"
"202006","13","27","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202007","15","23","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202008","1","3","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202009","14","3","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202010","19","32","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202011","22","29","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202012","7","18","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202101","8","16","653f8ee0-cc99-4c9a-92ee-5aea6d48b861"
"202006","11","20","4a641926-942a-4045-9938-6294e8e0473a"
"202007","8","11","4a641926-942a-4045-9938-6294e8e0473a"
"202008","3","5","4a641926-942a-4045-9938-6294e8e0473a"
"202009","4","1","4a641926-942a-4045-9938-6294e8e0473a"
"202010","7","10","4a641926-942a-4045-9938-6294e8e0473a"
"202011","6","10","4a641926-942a-4045-9938-6294e8e0473a"
"202012","3","1","4a641926-942a-4045-9938-6294e8e0473a"
"202101","4","9","4a641926-942a-4045-9938-6294e8e0473a"
"202006","0","0","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202007","0","0","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202008","0","0","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202009","0","0","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202010","0","0","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202011","4","19","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202012","5","15","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202101","2","5","2d3c5c5f-bf5a-4a4e-97e2-709252b37eea"
"202006","1","1","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202007","3","4","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202008","0","1","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202009","1","0","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202010","3","2","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202011","0","0","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202012","2","4","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202101","0","0","8d240a32-08df-4e7d-a53c-508c397f1f3a"
"202006","0","0","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202007","0","0","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202008","0","0","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202009","0","0","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202010","0","0","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202011","2","6","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202012","0","2","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202101","0","0","cd30e3e7-0172-4d24-b500-f9db93de6b3a"
"202006","0","0","31c82726-f63b-46df-b36d-81bc6e125c46"
"202007","0","0","31c82726-f63b-46df-b36d-81bc6e125c46"
"202008","0","0","31c82726-f63b-46df-b36d-81bc6e125c46"
"202009","0","0","31c82726-f63b-46df-b36d-81bc6e125c46"
"202010","6","16","31c82726-f63b-46df-b36d-81bc6e125c46"
"202011","3","16","31c82726-f63b-46df-b36d-81bc6e125c46"
"202012","2","7","31c82726-f63b-46df-b36d-81bc6e125c46"
"202101","8","21","31c82726-f63b-46df-b36d-81bc6e125c46"
"202006","0","0","ed70a7b7-145e-43c6-9340-849ac4174268"
"202007","0","0","ed70a7b7-145e-43c6-9340-849ac4174268"
"202008","6","11","ed70a7b7-145e-43c6-9340-849ac4174268"
"202009","0","1","ed70a7b7-145e-43c6-9340-849ac4174268"
"202010","1","1","ed70a7b7-145e-43c6-9340-849ac4174268"
"202011","1","2","ed70a7b7-145e-43c6-9340-849ac4174268"
"202012","0","1","ed70a7b7-145e-43c6-9340-849ac4174268"
"202101","0","0","ed70a7b7-145e-43c6-9340-849ac4174268"
"202006","0","0","442f259b-ca9f-46c5-9678-ac5396a40721"
"202007","0","0","442f259b-ca9f-46c5-9678-ac5396a40721"
"202008","5","16","442f259b-ca9f-46c5-9678-ac5396a40721"
"202009","2","3","442f259b-ca9f-46c5-9678-ac5396a40721"
"202010","1","2","442f259b-ca9f-46c5-9678-ac5396a40721"
"202011","2","4","442f259b-ca9f-46c5-9678-ac5396a40721"
"202012","0","1","442f259b-ca9f-46c5-9678-ac5396a40721"
"202101","6","5","442f259b-ca9f-46c5-9678-ac5396a40721"
"202006","0","0","dee98289-986e-4373-8c35-79e51de6358a"
"202007","4","5","dee98289-986e-4373-8c35-79e51de6358a"
"202008","6","9","dee98289-986e-4373-8c35-79e51de6358a"
"202009","3","2","dee98289-986e-4373-8c35-79e51de6358a"
"202010","0","4","dee98289-986e-4373-8c35-79e51de6358a"
"202011","3","7","dee98289-986e-4373-8c35-79e51de6358a"
"202012","0","3","dee98289-986e-4373-8c35-79e51de6358a"
"202101","2","2","dee98289-986e-4373-8c35-79e51de6358a"
"202006","1","8","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202007","0","4","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202008","1","3","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202009","0","1","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202010","1","5","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202011","2","2","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202012","0","1","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202101","1","2","a0d55711-ca4f-43dc-a448-4cb3d9ea7a05"
"202006","1","0","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202007","0","0","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202008","0","0","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202009","0","1","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202010","0","0","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202011","1","6","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202012","0","0","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202101","0","2","62f5e666-c8fa-412e-8607-944cbfe89b83"
"202006","0","0","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202007","7","4","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202008","2","3","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202009","1","2","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202010","4","4","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202011","2","2","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202012","0","0","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202101","0","1","153df6d8-0024-4f29-acb1-b0c960013fe7"
"202006","0","0","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202007","2","5","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202008","2","5","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202009","1","2","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202010","3","2","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202011","7","8","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202012","2","2","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202101","7","6","5e742add-ee73-4780-90a2-a0f45eb27ded"
"202006","0","0","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202007","0","0","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202008","0","0","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202009","0","0","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202010","0","0","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202011","0","0","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202012","74","173","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202101","6","28","960c4913-2cf9-4530-bf51-55f4aaff4b7b"
"202006","4","11","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202007","9","9","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202008","6","7","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202009","0","0","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202010","3","2","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202011","2","5","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202012","5","6","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202101","2","2","8cb18ba1-e801-4e2d-8928-c838382ad787"
"202006","14","19","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202007","2","9","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202008","0","3","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202009","0","1","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202010","4","7","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202011","14","16","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202012","1","1","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202101","6","5","223517c9-3759-45ce-bd83-c2e39ca8ffed"
"202006","12","28","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202007","8","26","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202008","3","12","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202009","5","8","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202010","10","21","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202011","16","30","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202012","4","12","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202101","15","33","2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4"
"202006","4","7","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202007","3","8","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202008","2","4","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202009","0","0","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202010","3","1","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202011","6","10","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202012","2","7","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202101","7","6","c0b6ca34-8a05-47f4-b3ca-623c695d202f"
"202006","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202007","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202008","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202009","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202010","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202011","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202012","0","0","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202101","1","1","172b504b-7a1c-4d67-939e-68b79ec3e6d7"
"202006","0","0","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202007","0","0","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202008","2","2","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202009","4","2","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202010","21","22","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202011","20","35","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202012","22","27","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202101","3","7","6998e865-7a74-4352-a488-adc8b1f0f8d8"
"202006","6","6","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202007","3","5","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202008","1","5","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202009","0","0","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202010","0","0","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202011","12","9","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202012","0","0","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202101","0","0","cdba28b2-3c25-4cbe-b75e-84a416a0306d"
"202006","5","10","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202007","8","12","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202008","4","10","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202009","3","4","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202010","3","3","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202011","7","10","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202012","1","4","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202101","4","6","f5b8feb7-3dd9-4a29-9cde-a551daccd680"
"202006","26","52","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202007","2","5","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202008","1","6","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202009","0","0","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202010","1","2","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202011","3","4","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202012","0","3","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202101","0","0","16182e17-2ff9-4b5d-a66d-54acbbcf4374"
"202006","0","0","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202007","10","10","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202008","1","2","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202009","0","0","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202010","4","2","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202011","0","1","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202012","0","1","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202101","0","0","f40476a7-af10-4e8f-a5da-81186be48e7b"
"202006","0","0","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202007","1","5","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202008","0","2","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202009","2","2","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202010","1","3","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202011","0","0","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202012","0","0","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202101","0","0","9526e2f0-06b9-42cf-a10f-907d6c077a93"
"202006","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202007","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202008","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202009","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202010","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202011","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202012","2","3","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202101","0","0","55ab4f0a-9ce0-4742-8999-61642acbd0c1"
"202006","0","0","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202007","6","11","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202008","0","3","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202009","0","0","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202010","0","0","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202011","2","3","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202012","0","0","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202101","0","0","832d969a-22db-41a0-a7ad-03b2f40b8ab2"
"202006","0","0","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202007","8","7","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202008","3","2","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202009","3","0","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202010","2","2","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202011","1","2","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202012","1","1","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202101","0","0","c37617fb-8617-45d7-bf11-bd6adc1b3ed2"
"202006","0","0","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202007","2","4","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202008","0","0","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202009","0","0","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202010","5","2","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202011","2","2","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202012","2","2","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202101","0","0","0eb8bb4f-4a0e-4875-a600-a9130b11eb78"
"202006","5","27","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202007","1","4","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202008","2","8","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202009","0","0","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202010","0","0","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202011","1","2","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202012","0","0","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202101","0","1","1c9b76e4-4881-4e0b-b34e-eec79f1391f1"
"202006","2","4","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202007","1","2","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202008","0","1","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202009","0","0","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202010","0","1","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202011","0","0","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202012","0","0","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202101","0","0","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d"
"202006","7","13","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202007","25","46","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202008","0","1","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202009","0","0","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202010","0","0","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202011","1","2","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202012","0","0","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202101","2","1","cc561b0b-1937-4aec-a307-2161fd2cd005"
"202006","11","29","815e4145-dc1f-4a37-9aa4-894837967606"
"202007","2","2","815e4145-dc1f-4a37-9aa4-894837967606"
"202008","0","1","815e4145-dc1f-4a37-9aa4-894837967606"
"202009","0","0","815e4145-dc1f-4a37-9aa4-894837967606"
"202010","1","1","815e4145-dc1f-4a37-9aa4-894837967606"
"202011","0","0","815e4145-dc1f-4a37-9aa4-894837967606"
"202012","0","0","815e4145-dc1f-4a37-9aa4-894837967606"
"202101","0","0","815e4145-dc1f-4a37-9aa4-894837967606"
"202006","0","0","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202007","1","2","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202008","0","2","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202009","1","1","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202010","4","4","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202011","4","5","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202012","2","2","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202101","7","8","6eeb2a1d-a97c-42bb-ade7-3701af7bd25d"
"202006","0","0","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202007","3","5","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202008","0","1","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202009","0","0","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202010","0","0","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202011","1","3","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202012","4","3","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202101","1","2","1ad83721-3a65-4083-bf44-f55b2cb3f852"
"202006","0","0","f1618c93-7e0d-4193-9036-b70dc1169d7b"
"202007","0","0","f1618c93-7e0d-4193-9036-b70dc1169d7b"
"202008","0","0","f1618c93-7e0d-4193-9036-b70dc1169d7b"
"202009","0","0","f1618c93-7e0d-4193-9036-b70dc1169d7b"
